key,abrams,adage,akre,altimeter,appaloosa,atreides,baupost,berkshire-13f,cantillon,coatue,corvex,d1,darsana,dragoneer,duquesne,egerton,elliott,eminence,farallon,fisher,fundsmith,gardner-russo,giverny,glenview,gotham,greenhaven-road,greenlight,harris,himalaya,hitchwood,hound,icahn,impactive,kingdon,lansdowne,light-street,lone-pine,markel-13f,marshall-wace,matrix,maverick,melvin,oaktree,paulson,pershing-square,polen,pzena,ruane-cunniff,sachem-head,sands,semper-augustus,senator,soroban,southeastern,srs,starboard,steadfast,suvretta,tci,third-avenue,third-point,tiger-global,tiger-management,trian,tweedy-browne,valinor,valueact,viking,whale-rock,yacktman
fundsmith,0.09774477745616159,-0.18306470994288604,0.447984416960822,-0.10722411921939702,-0.1624195761354535,-0.3058378279941094,0.15079302121707847,0.05111619264737363,0.3177243911718973,-0.16109612630158957,0.06504737141084997,0.07982281202554672,0.22704752494343342,0.04463730401830576,-0.03030253689076387,0.2594772451352026,0.17577845092723288,0.3444203145791675,0.3473664254747816,0.11137563191973394,1.0,0.5625208034059455,0.32315982658384296,0.16766306146761184,-0.02110829747995504,0.1371765581177028,-0.0373310376593657,0.21369915270251366,-0.1746218741641429,-0.010001076077318313,0.13071341070452697,0.17280417734331438,0.23272688115655155,-0.02303948218981068,-0.04448642837156655,0.04417925595823985,0.09573780094630965,0.41374112137041025,0.1432541575966925,-0.06794900706462684,-0.06913104436335998,0.31428259801851033,0.08171972225975982,-0.024533958613719497,0.2024800960954753,0.316241610293287,0.22681850956904975,0.09417846773675556,0.10386614511269217,0.07531179771080075,0.2942229830374254,0.1403955229911734,0.014284698338661344,0.09011536175632467,-0.09642783867956266,0.08736341250443812,0.2182981010379979,0.05836065375079236,0.4025932398632854,0.1884360517152296,0.060781392143389186,-0.00863869350559756,-0.01640831696315799,0.2914015684031959,0.08129819793183678,-0.01289419090432487,0.12320218237510006,0.311756094374464,-0.24545354799810284,0.4333656149276787
gardner-russo,0.3254613784115786,-0.18127437758092263,0.36889953885550225,-0.16466270419120985,-0.15867682981224485,-0.2842415994409256,0.2546445066348882,0.13058978117253683,0.2809708381790062,-0.09734919786883472,0.08692805893301209,0.11320359421428039,0.27696721350071524,0.022268433863021644,0.05499480730849965,0.26783563635094443,0.24197924399362605,0.3384823220392282,0.2784831651930879,0.18676507729133257,0.5625208034059455,1.0,0.35047900558059847,0.28719845840520836,-0.10356936970071307,0.16089395308026788,0.0977069208687901,0.2479305658166144,0.06102086737174246,-0.00906901974769015,0.26538275828938407,0.06033556297721856,0.144604109760518,0.23357751912240526,0.07960664814718783,0.025119319169716863,0.02649694630675954,0.5191704117042892,0.062444967091171574,-0.03195533622216198,0.1000366086427689,0.19169629037882907,0.1523706931806331,0.21933356035930912,0.19369665959122873,0.07974610314953141,0.3250942554420178,0.06288023512890478,0.11962324749871137,-0.008279015780720721,0.5011795471255174,0.1272253725473594,0.16484473740616337,0.08598680944878921,-0.10060294979190003,0.010739782057021804,0.1203791545072092,0.1910369099395854,0.3820129417988661,0.33967245485480435,0.11266772076196702,-0.022830571047920314,-0.07260839504848883,0.2579126833668261,0.3447701294146239,0.09803457015793163,0.03939250429750646,0.26448355298196513,-0.18932101403442275,0.34774383081241345
giverny,0.2717880330057844,-0.21677311868373383,0.4055762450481948,0.07901837281969835,-0.15556085278231457,-0.20324179012701948,0.07977172847978858,0.06421078601093,0.26502082924733034,0.02154219514597916,0.15366202162126902,0.32070713490179176,0.2491802450499345,0.07260558499723524,0.1578891106544936,0.318077133370945,0.1291539938537663,0.41747916531796264,0.24675112294133547,0.16185661015209638,0.32315982658384296,0.35047900558059847,1.0,0.2294689365560716,-0.13087303382707152,0.22345871955009647,0.05680056920256883,0.3273986031776863,-0.06282912283928599,0.1206616576269783,0.2776426506504009,0.01148776287611711,0.29436644732531286,0.06680956428655627,0.06534585052038962,-0.014304642547127723,0.2326206280477084,0.6714613392230785,0.12909057921060701,0.0010634902663434445,0.15364689534646447,0.1641754723477632,0.050219189322825,-0.059300887862713716,0.3419227009502165,0.16399172288365874,0.21566200233113694,0.5071447077220329,-0.014014477804890084,0.16359795582129116,0.2921898751004269,0.24601208599497745,0.06640228242714516,0.05860589833295845,-0.07376383109992508,0.04084732164573061,0.3618887199990253,0.16251107140947663,0.3480977754820415,0.14248552351439883,0.07811210276884949,0.09532635069119373,0.09468543397774902,0.24770598343095804,0.05939738208525547,0.21173527718578325,0.2698995198287584,0.2628291664441185,-0.13472863036857055,0.20439452609886893
glenview,0.26017662120255675,0.015742823673383657,0.05037979351111689,-0.057236413699196444,-0.007748383650184947,-0.11391345108299411,0.14161533199138734,0.060410672860730937,0.044224254214372975,-0.15839115926387776,0.12134883120739692,0.16298628573720178,0.12124778963322033,-0.004806839904304641,0.14500025766371646,0.14921087986641526,0.038537477403953205,0.17551728075519032,0.3097614727668922,-0.15316117600124612,0.16766306146761184,0.28719845840520836,0.2294689365560716,1.0,-0.03294039677416059,-0.046954831572615756,0.15558078034627446,0.15827605736882475,-0.029595007512608015,-0.004210741328635211,-0.0023590462751644807,0.05235372637064122,0.29551805098659817,0.3892807334380391,0.034245929725323504,-0.09924634315846068,-0.006629065360868442,0.11844032029929409,0.2164443657098271,0.030356671521943573,0.27386857453847196,0.19368086344396665,0.13334349164302595,0.15144717007663783,0.2787374544325364,-0.10490003781083333,0.32399721377252794,0.24584424370199137,0.013617419378272448,0.06254352329551577,0.23229533173605324,0.12345284893000111,0.020330013065302067,0.1981745677837725,-0.08891314039338084,0.07756605079674365,0.1121085000346776,0.19440212074056148,0.2198913526267985,0.1906971874804171,0.09781465611575946,-0.04421035877895552,0.016240939591531476,0.13637669379930525,0.2202324144845204,0.0011473492995220643,0.09120958953648003,0.20045849468214064,-0.15810261655278984,0.1364493020664848
gotham,-0.1648028861438938,0.16122001655073698,-0.03716742130772494,0.06276024272958922,0.0625351840144954,0.12523121850658525,-0.07599570863233306,-0.08177856570317793,0.13721994567871382,-0.1719099382470817,-0.16547309656661602,-0.1793872678855197,-0.17064107016082788,-0.10873493347868982,-0.24182658526726009,-0.07720797447054287,-0.19095570407325355,-0.05943485654399479,-0.007703486452535401,-0.0413563635847213,-0.02110829747995504,-0.10356936970071307,-0.13087303382707152,-0.03294039677416059,1.0,-0.3905150097815453,0.19864764792349376,-0.017857857769464667,0.026554561143604844,-0.3747588559994176,-0.02151088391582602,-0.07503184704668735,0.0007171139235451099,-0.07383644254151481,-0.019312605246249046,-0.3734147565534725,-0.19490876403860874,-0.015206076251860412,0.0038142640940094365,-0.19792343792210382,-0.04953026340316212,-0.1411352268026371,0.00431219729510705,-0.13181382529121,-0.12457814495253307,-0.02177366225193919,-0.08776008202593538,-0.17199214027429813,0.07087055313349004,-0.16608861330188296,-0.006456072025942642,0.03750665723586624,0.03341638464499906,0.04040859782953402,-0.11902051104718814,0.12951624928942146,-0.09011957476322216,-0.0747785387628281,-0.08003590953706323,-0.060269671143867984,-0.14967346394995096,-0.14972202986523891,0.04688981377062305,-0.03484079580085233,-0.03662728512861585,-0.021929847714370117,-0.04263415202329284,-0.229433826470724,-0.1914430742931789,-0.03062182180934542
greenhaven-road,0.17773902895309382,-0.18415451833520266,0.2577732814665596,0.19843344795407616,-0.08816971974757576,0.18849228001564325,0.009727669414503091,0.04871036245624877,-0.017585911242941954,0.2746409674472422,0.22125560206649472,0.21077549761186232,0.349479020611773,0.24582900840970795,0.06979759757726973,0.15728610010542868,0.16745794498058775,0.34135879515153306,0.11887138475063327,-0.009611931343280363,0.1371765581177028,0.16089395308026788,0.22345871955009647,-0.046954831572615756,-0.3905150097815453,1.0,0.0226868373794317,0.2722916194270463,-0.12988546905880893,0.37055782729225234,0.26788825726644444,-0.10415708977087051,0.27153161063136466,-0.0775950105310723,0.03531128826613919,0.48742946588475106,0.3027355109681471,0.25885170836187565,-0.000562727532760928,0.240008785362273,0.04146408768322974,0.3675653658545291,-0.17599762757969345,-0.02863842026062127,-0.05668024533636919,0.2826138240194867,0.35725193782660397,0.1784312637745091,0.2323170513583731,0.2842229023303765,0.15488709011045976,0.21044425634376412,-0.22295550005064335,0.25996787352306594,-0.0374739131647207,0.11826870124630039,0.2001988714440162,-0.01075756279022578,0.1427251037958374,-0.09134746439128533,0.08935766213737299,0.374047405956338,0.2954877555969131,0.13683617434306555,0.1448795073597709,,0.36032275126153035,0.3565011196724778,0.12388740156142042,0.23766663371959637
greenlight,0.24703254031120242,0.046840069507643446,0.10392913740034854,0.13233762325401327,0.18126770329625724,0.02410796814222178,0.01363695006709119,0.09827364016115649,0.15805800007889548,0.10022733576589099,0.2145048059009246,-0.06401138548735102,0.12883012438338623,0.15513113631388423,0.005048881227720051,0.1072885235935607,0.11622021885412658,0.20432806083075472,0.22740459871135044,-0.16735575166985808,-0.0373310376593657,0.0977069208687901,0.05680056920256883,0.15558078034627446,0.19864764792349376,0.0226868373794317,1.0,0.24886716811578485,0.1970894361116918,0.0021378184405584956,0.10370265849275895,-0.0812383676310354,0.4223930528362828,0.03205662199525271,0.15599288498255223,-0.01994956800313926,0.04677099474066799,-0.027729565979924025,0.06172009716848868,0.059086001982636464,0.1820368562598397,0.12556234551812104,0.1038701806751323,-0.06923669905139945,0.2484514264706677,-0.005625755597651342,0.27570193834711687,0.06930878971232511,0.2885907741852969,-0.03471713194022289,-0.033467447766612084,0.21087135003115873,0.07739409747917238,0.10870565771912472,-0.030808568756658824,0.09931466437223858,0.11459724667127773,-0.04605385754964098,0.011252773855857628,0.16779158605541594,-0.008046669725403658,-0.004919880873621657,0.1680933460709752,0.051920476230053796,-0.022081308660737913,0.41346602241768216,0.1730162419819613,0.06203208568203031,-0.010610874336512147,0.03795865916678211
harris,0.28435885882354794,-0.007050249476239447,0.3692883333140008,0.12378823017792613,-0.1004100615231729,-0.14197731934743968,0.2770196615621585,0.16205048473249836,0.24008269746683858,0.18074750643780096,0.16258153147848145,0.30415994319001044,0.286905769730468,0.23070557206986242,0.020653214509568044,0.2647033309876368,0.16376014697055977,0.32216669920680696,0.2775486243478963,0.36538860641826626,0.21369915270251366,0.2479305658166144,0.3273986031776863,0.15827605736882475,-0.017857857769464667,0.2722916194270463,0.24886716811578485,1.0,0.25769603514604505,0.17435477311257122,0.23925076365123543,-0.0014370654930510834,0.3259176034728996,-0.05913318186856183,0.178586632389729,0.29103604365388314,0.17675948036966457,0.27761488698415493,-0.06391462099754508,0.2835703841686262,0.1456624306471283,0.405716170889187,-0.095123431332469,0.07698878820226623,0.16749396000136735,0.4363810150955173,0.5669298806578074,0.15630403782440888,0.19989106416126864,0.404362822471863,0.1881919479057302,0.1845618498519717,0.15376033669529995,0.3047058405068701,0.1865145367189252,0.0617728419429249,0.15501276003818473,-0.026955775065108815,0.3604246087573564,0.19415798299237783,-0.07661113962162244,0.22846648756728524,0.3729883926686119,0.15548826205039784,0.12286902800909594,0.3805548329930892,0.3489267248027399,0.40687717997085454,-0.12147614814927177,0.3495857781631654
himalaya,0.0034166088155008533,0.36062241545568824,-0.08718727171091374,0.03752830465060199,0.08472823288704708,0.06273756392525395,0.31591088448788257,0.17083729971508899,-0.023144542371702697,0.1697475171297176,-0.021021102061901713,0.2821664162167123,0.056549261050104944,0.1051918693371795,0.16241671332838425,0.04693879495319697,0.029858680720251937,-0.011846555658200584,-0.03785520984851666,0.3586462507218102,-0.1746218741641429,0.06102086737174246,-0.06282912283928599,-0.029595007512608015,0.026554561143604844,-0.12988546905880893,0.1970894361116918,0.25769603514604505,1.0,0.047824405203365325,0.02702240708764042,-0.2034087491230726,-0.025307650166631307,0.024493531567038967,0.01748461237120375,,-0.01432076426023048,-0.0157547409556552,-0.10803647736382345,0.30941745823676947,0.2263329086170944,,0.056852475978211685,0.22997916334867022,0.28236476096637414,0.20237954617299897,0.0809858706798557,0.4332418597358151,0.009330281605293655,0.09885313783994928,-0.11427355068664602,-0.09449776370141345,0.21312902231182504,-0.02577862687091485,-0.025072106382670867,0.1667984557625886,-0.10064954020161983,-0.19676369876711913,-0.10877192958598618,-0.043008601265468044,-0.19740421646879916,0.16744254419408394,0.3763231486176172,-0.13488282124129283,0.006784946295177514,,-0.014192593023943911,-0.025266190764992296,0.06851298023519353,0.031556010309122855
hitchwood,0.0610645528268693,-0.059327507503772074,-0.14106562851168034,0.20509719016019984,0.16086221492141078,0.3761398763020829,-0.10758623828254876,-0.09957217487282255,-0.07329858188631753,0.5960032189245569,0.18279140519713402,0.5355263513609695,0.5162756994002138,0.36273371699105456,0.37213683952816146,0.34220913205644293,0.004525931060834804,0.21815114080826592,-0.1292806227015521,0.07584543184675865,-0.010001076077318313,-0.00906901974769015,0.1206616576269783,-0.004210741328635211,-0.3747588559994176,0.37055782729225234,0.0021378184405584956,0.17435477311257122,0.047824405203365325,1.0,0.07169531425088434,0.14504751156253023,0.03189834743287306,0.33277253775308124,0.2026294431400956,0.6739294408758355,0.5102307179475385,-0.03445596802266995,0.07654416327049528,0.41216912867162236,0.2884129484569536,0.4657752372686117,-0.03607739480270227,0.03196523667963335,0.02089186241502462,0.20335818238100375,0.11314701342086685,0.11942105120694535,0.15325584728682734,0.5679731292689254,-0.06832204845110489,0.3113459887109174,0.1222125935337176,0.0012256277570045623,0.1308985253964566,-0.11256064573172248,0.2330358652562239,0.23575244413275165,0.16200481415992932,0.04530175280301112,0.3270696621321115,0.4664083140940322,0.2679021555256033,-0.1709855738429189,-0.028662881632255773,0.30777757515933724,0.016937394360216,0.36162866069889904,0.5431929014211268,-0.11249235964894319
hound,0.2048206956374488,-0.15298477632374072,0.3286955449997703,0.06108105971398686,-0.09369960449611461,0.1094716515537173,0.3479389691757183,0.02785791622957081,0.2063582570395927,0.03154565668459765,0.22637087759563743,0.153440208891012,0.2152907958845581,0.17999957139314718,-0.0524825522332953,0.09433783785495305,0.08140397652305259,0.28152781791096126,0.12789255060934254,-0.057303832040341264,0.13071341070452697,0.26538275828938407,0.2776426506504009,-0.0023590462751644807,-0.02151088391582602,0.26788825726644444,0.10370265849275895,0.23925076365123543,0.02702240708764042,0.07169531425088434,1.0,-0.10786678722304882,0.1552114527413911,0.013065446810622373,-0.06208224488624807,0.1396528748348964,0.18932056252741325,0.26256946989914554,0.14929686586720642,0.07475982536045077,-0.09654345979646753,0.33107257608217067,-0.11694266785100241,0.33804516477593555,0.009419117154903303,0.1602828301725269,0.3041331718702555,0.2095833603487422,0.09026952911513424,0.06515979494755622,0.1864225994729367,0.27886376278590025,0.22852058864128927,0.11182998908183098,-0.0023683743520192743,0.18072713984598304,0.1774724798773941,0.022794473002407823,0.07752416547569427,0.10574416586071456,0.04166958542425877,0.09681399823046054,0.08176743882192423,-0.04084213378082455,0.04547977823965404,0.35015907128884116,0.2110002527275682,0.13262829207954988,-0.05236517814061087,0.16563275648044648
icahn,-0.11801524149225315,-0.04874687923241549,0.07260418732463306,0.03749100748876473,0.044755042783195795,-0.1186220689795564,-0.12249068646037356,0.022483307559500426,-0.04634638695059151,-0.03957134808225281,0.12549206650074923,0.0008612411050440906,0.16650265049341417,0.11799474089990564,-0.10752019922074574,0.1872556390289948,0.22430176698800966,-0.017417434667815552,0.06183041070673288,-0.05184677405281014,0.17280417734331438,0.06033556297721856,0.01148776287611711,0.05235372637064122,-0.07503184704668735,-0.10415708977087051,-0.0812383676310354,-0.0014370654930510834,-0.2034087491230726,0.14504751156253023,-0.10786678722304882,1.0,-0.10123846143431454,-0.12460701879937167,-0.13319140592435968,0.1268602419107347,-0.08645040349100995,0.07452905954661147,0.12819804069904095,0.002849694494987027,-0.12439459787647106,0.09830927437974478,0.12774279738013103,0.030373679838800627,-0.02324167700148267,0.054439641782484186,0.10631201528400568,-0.11644035504013336,0.10040247242462537,0.06510234238821608,0.13134815168548328,0.0017896876154035496,0.12775732057278333,0.19200220046689312,0.18506430106306082,-0.16654864457523144,0.08915067026231636,-0.014278011618513315,0.033499247565384506,0.23194515983251668,-0.0459120045113426,0.11873625940253939,0.004430823484721711,0.014065187766840924,-0.0351327764073483,0.08148663780763905,-0.042103618506413365,0.11655517372635141,-0.10413560684224164,0.15879832617326559
impactive,0.13265125775256,-0.05700642869321991,0.32820664133014166,-0.04766350211990609,-0.10107670328012024,0.06268992468134858,-0.05604897862733834,0.0904549328138688,0.223025617577328,-0.10056322157424365,0.16022018947516659,-0.03805957249227734,0.03708204034054769,-0.012579158707291382,-0.014749344738754206,0.2621141731119226,0.08930093755437761,0.3560566223093428,0.3433580310926538,0.011470353853004102,0.23272688115655155,0.144604109760518,0.29436644732531286,0.29551805098659817,0.0007171139235451099,0.27153161063136466,0.4223930528362828,0.3259176034728996,-0.025307650166631307,0.03189834743287306,0.1552114527413911,-0.10123846143431454,1.0,-0.10627327691156747,-0.007792950760591079,-0.02497706781539855,0.17440527221901422,0.1974601283638451,0.05816595566518838,-0.060314394759023254,0.015668116168832086,0.4431918121882572,0.05768469955969563,-0.17269652877077943,0.2859787516692952,0.09215047539249895,0.23840103923640546,0.01453111664948454,0.3288145790959351,0.031861363583030676,0.014270050669293361,0.14975144084100092,0.04182943730079704,0.03531296454618543,0.03407170159058926,0.2896840753735603,0.16718954851324044,0.0020906598751774586,0.3759804312327298,0.18020313241494545,0.018035367495548443,-0.10126080702697082,0.06188575727184577,0.2972018655634981,0.09507477520650474,,0.2938562054826951,0.10391867063303863,-0.14701230778147747,0.21580551058226374
kingdon,0.2101183314438411,-0.22184112049971288,-0.22894535462484583,-0.02542788788154667,0.1010797102165155,0.14537951271911528,-0.06816662519643961,-0.06889479874124906,-0.14182274137295542,0.22832049029177123,0.1347787625621885,0.2599274060331407,0.3573421016219845,-0.1123751294803755,0.5059666161342143,0.08081566131605715,0.19770878503008638,-0.056654608380262525,-0.0684865488090442,-0.016507647529100902,-0.02303948218981068,0.23357751912240526,0.06680956428655627,0.3892807334380391,-0.07383644254151481,-0.0775950105310723,0.03205662199525271,-0.05913318186856183,0.024493531567038967,0.33277253775308124,0.013065446810622373,-0.12460701879937167,-0.10627327691156747,1.0,0.35556006799770706,,0.2678150025885956,0.12588575562610754,0.020484765401484285,0.21912921611849404,0.2794840757570146,,0.24888529123295666,0.18557117959787375,-0.04524945389636911,-0.3571580830905878,-0.08784897200425396,0.006609635596613341,0.05949917899240059,0.009740012218314728,0.31654328870922954,0.3217874243699773,-0.04787973290738437,0.04980932003324399,-0.1381854525031236,-0.04917775730107166,0.18331211245999857,0.32935484859837555,0.10836337453609995,0.1706259666482937,0.32099808211527614,-0.023878076671892005,0.26034776106771146,0.193881528803428,0.3964980674371991,,-0.19891407745412257,0.08500719403125914,0.19230949089854274,-0.2012368014957946
lansdowne,0.1097030144831167,-0.044566952762005625,-0.234551410665208,0.25522770737014505,0.10595937811121053,0.37479522624362716,-0.2552759261486579,-0.052639157756941585,-0.009303714587493883,0.38239161500042035,-0.04225431242536977,0.1404104634169293,0.18767963306418206,-0.0021218493362338184,0.17849580238397142,0.002726471590980966,0.06288391344138337,0.07536359529916495,-0.18484274913432372,0.16916615449655875,-0.04448642837156655,0.07960664814718783,0.06534585052038962,0.034245929725323504,-0.019312605246249046,0.03531128826613919,0.15599288498255223,0.178586632389729,0.01748461237120375,0.2026294431400956,-0.06208224488624807,-0.13319140592435968,-0.007792950760591079,0.35556006799770706,1.0,0.21788950039640934,0.2646566746200558,-0.09182203355322195,-0.06242383219354945,0.3675788191589228,0.23460858684998157,0.29718219402946033,0.10591403735993714,-0.002672107221552659,-0.0715812004652939,-0.02755977882747653,0.24126912918208174,-0.04177924178202332,0.27224416413586333,0.25805425600902726,0.02651294978245946,0.18761360801650762,-0.12123517952407592,0.05118791055706116,0.14936833915847517,-0.06282634157110739,0.053390021255783494,0.1250704100327604,-0.04745330042644039,0.04344194659806621,-0.0030486194001182283,0.10956119362928647,0.39634685908039585,0.23659679394754754,0.0006890820948758331,0.111191487828212,0.2758549274929099,0.08299308609781207,0.3568180429190573,-0.10615101274812523
light-street,0.12254125277357789,-0.13126695974979197,-0.07028836915923253,0.12696283298985142,0.20203130310945697,0.5024406172404359,0.2274885121149366,-0.15638638149668455,0.023742092194586072,0.6450724155181482,0.07859498581209513,0.3161836570096105,0.3604133022726788,0.5826607511458537,0.3430621429569817,0.35082810816651505,0.09841957768238892,0.21476052624211386,-0.011432728723344072,0.18214360043016076,0.04417925595823985,0.025119319169716863,-0.014304642547127723,-0.09924634315846068,-0.3734147565534725,0.48742946588475106,-0.01994956800313926,0.29103604365388314,,0.6739294408758355,0.1396528748348964,0.1268602419107347,-0.02497706781539855,,0.21788950039640934,1.0,0.3731882814798382,-0.17145866946094024,0.12451232141045926,0.5854929333109479,0.22952475948750314,0.3134261689311994,-0.0244368460655327,0.10092363253460981,-0.06347073320329846,0.26792336759210006,0.2357424336879094,0.032603268136101066,0.2995877322884281,0.6061210730022503,-0.20461312846873622,0.26274438560780305,0.06806166306665277,0.21712356070274413,0.19616421065876682,-0.16663242142195522,0.32743676554097384,0.3015772720859762,0.18900431083627878,-0.13131875824164582,0.32245179354310843,0.580537525625939,0.3277187138528637,-0.09733196463380042,0.007670522682517529,0.37831507139985626,-0.04373047781729204,0.5554418081152598,0.665665711557351,-0.09732407501725103
lone-pine,0.32175232902404916,-0.12535348895004475,0.14579197754350232,0.27881517880908313,0.1585179827890143,0.3417975284390982,0.018767800374238815,-0.17061149433679948,0.14116244381018353,0.6066113529670983,0.13999225563214607,0.5434920763920278,0.3172885710492154,0.34105125895036387,0.3101885996460335,0.3653907799965642,-0.14308197793977678,0.2686308985052601,0.1650964690297787,0.15422780416543277,0.09573780094630965,0.02649694630675954,0.2326206280477084,-0.006629065360868442,-0.19490876403860874,0.3027355109681471,0.04677099474066799,0.17675948036966457,-0.01432076426023048,0.5102307179475385,0.18932056252741325,-0.08645040349100995,0.17440527221901422,0.2678150025885956,0.2646566746200558,0.3731882814798382,1.0,0.14551541824637404,0.12892405988551894,0.30555093430000363,0.2024041783285382,0.5616470020264087,-0.254141940807573,0.04167788120914089,0.11923428367331336,0.11137089630337633,-0.016373694448093896,0.19763327730350916,0.3592391348747001,0.5445367254298188,-0.12641037288624193,0.4478981448041485,0.013307660734048982,-0.03221646252828308,0.17669264181847866,0.11405788967582857,0.5389107755612688,0.28746980115511805,0.2311495017125205,-0.06462289607850916,0.34351954386264916,0.5131263350832265,0.38120897555296446,0.05012906922532743,0.035008433285669834,0.3372203220860228,0.2687507189643935,0.45328379887009873,0.5562456466492138,-0.1637400602748106
markel-13f,0.1583264777226948,-0.18662859485878666,0.5370930460307972,-0.061609972478724996,-0.23532545585163878,-0.35953148372211036,0.18303185595694144,0.055087716525143215,0.3472819179698485,-0.1451116542151792,0.1380961430367629,0.2743069644990459,0.1632704521721794,0.0253292098654383,0.12383842696831909,0.3866186720053048,0.16646034289783734,0.339016091496045,0.3031164382442287,0.05746006681977929,0.41374112137041025,0.5191704117042892,0.6714613392230785,0.11844032029929409,-0.015206076251860412,0.25885170836187565,-0.027729565979924025,0.27761488698415493,-0.0157547409556552,-0.03445596802266995,0.26256946989914554,0.07452905954661147,0.1974601283638451,0.12588575562610754,-0.09182203355322195,-0.17145866946094024,0.14551541824637404,1.0,0.10127570775040681,-0.20266806533519358,-0.03701282370629409,0.13427485252127827,0.043880774210161747,-0.007186384681984434,0.2141590320049493,0.19971176201420415,0.1449009283461769,0.19892955141781632,-0.03500372465007806,-0.030622650683377453,0.48445469026348137,0.1732119643496759,0.09543287953266344,0.029673140459533252,-0.03730502773198017,0.015073730914815715,0.21440156244376699,0.06058298862803926,0.3849687790230564,0.241519108250981,0.12315297263698076,-0.08853067325129592,-0.02358458962882795,0.1044677743468695,0.13235742423437435,0.177305779221062,-0.00050407413103128,0.2955554109648152,-0.24532649460892558,0.3047212887166438
marshall-wace,0.051566367156218706,-0.10813194103092694,0.29059298559905755,-0.006211306273482079,0.07147524078514289,0.15275147110136233,0.04626879508608013,-0.24342963494689443,0.29518075952765294,0.10955091858961002,0.21558541356501537,0.031565741048768574,0.048881796886889935,0.09601370249967792,0.04067360032257446,0.2682028168135014,-0.043323069140187846,0.3045720062240104,0.13876574626129276,-0.05502661100056691,0.1432541575966925,0.062444967091171574,0.12909057921060701,0.2164443657098271,0.0038142640940094365,-0.000562727532760928,0.06172009716848868,-0.06391462099754508,-0.10803647736382345,0.07654416327049528,0.14929686586720642,0.12819804069904095,0.05816595566518838,0.020484765401484285,-0.06242383219354945,0.12451232141045926,0.12892405988551894,0.10127570775040681,1.0,0.12022791642542507,0.11844818511129307,0.3084657844017982,0.2044056164159995,-0.004377223889531082,0.34117350585347733,0.14450605201482672,0.06368716995214713,0.20733683937663147,-0.008370942043381669,0.2304982735444429,-0.06986554354107773,0.31857634158713594,0.1894102425409632,-0.1159811566131556,0.019185547049086805,0.10473633367389183,0.27368507176435114,0.24655699025716876,0.04372059435635676,-0.01210229387737481,0.2641263687547763,0.10807525262873968,0.039572055474969246,-0.10257945899831031,-0.23939771946886818,0.23797279135457186,0.12034307617165046,0.16887524970663084,0.15160451568437236,-0.03681463784248471
matrix,0.19025831352431435,-0.06567250585078115,-0.07516815402205512,0.19544045139143187,0.26724965146569307,0.38629809540181886,0.09758471427325091,-0.11815299500492274,0.02867814748935774,0.6235106049281743,0.09402915807431199,0.3212207958891368,0.30562639277901743,0.3515123854015022,0.3270657396936955,0.22053671632063598,0.15075343609242925,0.1906629253790289,-0.16021494623415555,0.09741042453480746,-0.06794900706462684,-0.03195533622216198,0.0010634902663434445,0.030356671521943573,-0.19792343792210382,0.240008785362273,0.059086001982636464,0.2835703841686262,0.30941745823676947,0.41216912867162236,0.07475982536045077,0.002849694494987027,-0.060314394759023254,0.21912921611849404,0.3675788191589228,0.5854929333109479,0.30555093430000363,-0.20266806533519358,0.12022791642542507,1.0,0.22879082044763077,0.40728134337933874,0.043359719050802686,0.05375523358138889,-0.08172444573975576,0.13381689037164007,0.2614995694191762,0.0076429990578987155,-0.0932888288972699,0.5614088725510623,-0.14518929993568147,0.3103818806088866,0.15610956247889876,0.07144634966685053,0.34302636233222006,0.04294043467050183,0.18759193932860824,0.2819533737500008,0.042799540128510206,0.0779915207155934,0.15710201399552373,0.455580033351561,0.4589454166792895,-0.039185175732657895,0.01627071217799017,0.26450780307052985,0.18194308714758126,0.4984154497153741,0.5557456982635558,-0.07429676878719614
maverick,0.2996876963849929,0.055483242410939194,-0.09711054198622233,0.08303675238432157,0.14705060615734325,0.12847887940390412,0.029089576085672805,-0.0592992821234796,-0.01375308890265458,0.3599867560626593,0.16972559041732657,0.3159075094429462,0.05774763002406067,0.06715008578266352,0.40958608904505706,0.2535624586830931,-0.11378405911600899,0.1815447675857828,0.16061653001767853,0.10829955187257181,-0.06913104436335998,0.1000366086427689,0.15364689534646447,0.27386857453847196,-0.04953026340316212,0.04146408768322974,0.1820368562598397,0.1456624306471283,0.2263329086170944,0.2884129484569536,-0.09654345979646753,-0.12439459787647106,0.015668116168832086,0.2794840757570146,0.23460858684998157,0.22952475948750314,0.2024041783285382,-0.03701282370629409,0.11844818511129307,0.22879082044763077,1.0,0.2047174567755306,0.03404969899466616,-0.01633492971184741,0.12699010569407115,-0.09215110752487761,0.01905735691692293,0.1512010835710777,0.11747528889715665,0.22114179369873305,-0.0824261066762802,0.2605498850001518,0.058724633223117495,0.047839631660906566,-0.19762230190716548,0.06371219092273119,0.13283426684387878,0.17727053344959268,0.10055750062955883,-0.0854877185520269,0.15025270564997975,0.20018818668404892,0.15566329604219428,0.21368247625996098,0.11178149455505315,0.32508705831395374,0.10189758509080907,0.2012949075207696,0.1682559075015215,-0.04545911162528703
