slug,period,formation,filed,n_positions,hhi,top1_w,top10_w,turnover,new_frac,sold_frac,book_growth,crowding,excess_12,excess_36,vol_12,mdd_12,alpha36_t,fwd_excess,fwd_return,y,p_persist,p_base,p_logistic,p_xgboost
gardner-russo,2016-12-31,2017-02-28,2017-02-13,4.574710978503383,0.062467669353197856,0.10146697518289063,0.732407700043705,0.10321910818808111,0.010309278350515464,0.04,-0.016873213857315123,7.358725673990754,-0.08465689701518819,0.03673896413820904,0.09702711744943203,-0.050743660910707145,0.526300796744445,-0.003988801316729906,0.17656065672932766,1.0,,,,
giverny,2016-12-31,2017-02-28,2017-02-10,3.258096538021482,0.08107782252565174,0.1826776368538748,0.764314639584017,0.37326166536293603,0.15384615384615385,0.15384615384615385,0.09521444334136217,9.63482402931097,-0.01674444099831779,,0.1270493639423301,-0.06716565297763633,,-0.03099395498815047,0.1495555030579071,1.0,,,,
harris,2016-12-31,2017-02-28,2017-02-10,4.795790545596741,0.019052038211710712,0.043650041887805434,0.34318500726845447,0.0751520950078266,0.049586776859504134,0.017094017094017096,0.027802257341737857,10.25264590822533,0.0759320693484809,0.0704349034101372,0.1133224413472148,-0.037765645071832,-0.431715222554016,0.016148752000005373,0.19669821004606294,0.0,,,,
icahn,2016-12-31,2017-02-28,2017-02-14,2.8903717578961645,0.16565580312632086,0.34815899794408767,0.9145350919716618,0.06235352529165539,0.0,0.05263157894736842,0.1219612960208977,3.748772187052177,-0.07543604400194251,,0.2176097213481397,-0.11647101255358627,,-0.020338419379607425,0.16021103866645015,1.0,,,,
lansdowne,2016-12-31,2017-02-28,2017-02-13,3.8066624897703196,0.09813446819771732,0.162991391534898,0.9268581885046827,0.12161809932514556,0.2222222222222222,0.10256410256410256,-0.024699855648176186,17.51243033866196,-0.0018180529077502783,,0.10302339173297423,-0.053358012749847084,,0.1160265333528904,0.29657599139894797,0.0,,,,
lone-pine,2016-12-31,2017-02-28,2017-02-14,3.6375861597263857,0.03439257360226882,0.07101002837231803,0.4474118954538917,0.22659069915151497,0.18421052631578946,0.16216216216216217,-0.15610480432963209,13.917438489598995,-0.010713786024897642,,0.096800968864968,-0.021391511580021727,,0.08266216260091627,0.26321162064697384,0.0,,,,
markel-13f,2016-12-31,2017-02-28,2017-02-10,4.890349128221754,0.02781985111216706,0.07624825047656211,0.444202886150282,0.05208642040405198,0.05263157894736842,0.023255813953488372,0.0671638573254468,8.389436746849292,-0.02361480400820848,0.08894957989641616,0.10550073654696238,-0.053281840117536894,0.9425678708177199,0.05333712534014992,0.2338865833862075,0.0,,,,
marshall-wace,2016-12-31,2017-02-28,2017-02-10,6.854354502255021,0.005848468123240004,0.031749488812753024,0.15872889430617823,0.41726790228169663,0.3755274261603376,0.3522975929978118,0.08007314201789824,7.3148859502359995,-0.02142663741694595,0.07772748098584681,0.09554294353107548,-0.03563656943060278,1.7996107564487434,0.06967415332148205,0.2502236113675396,0.0,,,,
matrix,2016-12-31,2017-02-28,2017-02-14,2.4849066497880004,0.13042517009987292,0.23093758078541046,0.9791612809726368,0.20511240384854457,0.16666666666666666,0.3333333333333333,-0.15238443183343153,8.849246590366072,0.08655878362476277,,0.20080893261361651,-0.0927152488084867,,0.26585366889371587,0.4464031269397734,0.0,,,,
melvin,2016-12-31,2017-02-28,2017-02-14,3.8066624897703196,0.03159230722791153,0.06992535968030103,0.43028370767247887,0.37150314785326544,0.3111111111111111,0.29545454545454547,0.05266184496307679,10.364684818469902,-0.07250943400524246,,0.10858667199849392,-0.028834359627513018,,0.14662837184140579,0.32717782988746336,0.0,,,,
polen,2016-12-31,2017-02-28,2017-02-13,3.258096538021482,0.05318476365779312,0.07702910741379632,0.6053052690788842,0.08223452094667005,0.0,0.037037037037037035,0.07953760480986664,13.747321689018063,-0.11283795708954855,0.09727147343025966,0.10319629426880804,-0.03139952529504986,1.3936527968325978,0.10587596226494625,0.2864254203110038,0.0,,,,
pzena,2016-12-31,2017-02-28,2017-02-10,5.056245805348308,0.015500416168633105,0.03112293954262127,0.2527264980009017,0.07417498286169621,0.07643312101910828,0.046052631578947366,0.0692450596045088,6.865722264887924,0.15567446375905314,0.05786534828598372,0.1445009425437513,-0.03812816102280059,-0.5404425063758957,-0.004267204480877224,0.17628225356518035,1.0,,,,
sands,2016-12-31,2017-02-28,2017-02-13,3.970291913552122,0.03932312859402076,0.08635174121478455,0.5266082476001576,0.08022904930621855,0.07547169811320754,0.0392156862745098,-0.16868546587256208,14.22845160061398,-0.048904630919058056,-0.024570200267167386,0.1589860840518654,-0.07768096910491251,0.2809638733024036,0.1876723948046047,0.3682218528506623,0.0,,,,
semper-augustus,2016-12-31,2017-02-28,2017-02-13,3.332204510175204,0.09546354607912133,0.22234253209430646,0.7242819107515,0.08795674852405266,0.0,0.06666666666666667,-0.022193796900321968,8.187322470835156,-0.00872307212221518,0.12498134572850594,0.087854125048397,-0.027087304349964203,1.1810426010426227,-0.026191398740295413,0.15435805930576216,1.0,,,,
srs,2016-12-31,2017-02-28,2017-02-14,2.833213344056216,0.18009256891516467,0.3641061142454792,0.9400024885050984,0.37555636848114815,0.29411764705882354,0.3684210526315789,-0.08879170429907118,13.887109341507486,0.14784183012305097,,0.21769146995544714,-0.08298190616258483,,0.37241806434953817,0.5529675223955958,0.0,,,,
suvretta,2016-12-31,2017-02-28,2017-02-14,3.6635616461296463,0.045486988489908134,0.10537679304074175,0.5474249571257518,0.5631966062245308,0.7692307692307693,0.6538461538461539,0.10601750394829161,11.294055231003345,-0.005444130001469705,,0.11545817415398128,-0.046818656949562776,,0.05596956344874596,0.23651902149480353,0.0,,,,
third-avenue,2016-12-31,2017-02-28,2017-02-13,4.736198448394496,0.030074713909893205,0.08200377431003728,0.4522944977013328,0.11414751379917032,0.07017543859649122,0.03636363636363636,0.011026828629507827,4.073494354850405,0.06706536159938786,,0.13749483023718306,-0.05254582811515174,,-0.07434698807054788,0.1062024699755097,1.0,,,,
tiger-global,2016-12-31,2017-02-28,2017-02-14,3.58351893845611,0.11229048441808383,0.23182006625408833,0.8239752024944552,0.23180677199748956,0.3333333333333333,0.07692307692307693,0.1508892099069942,15.262864033331248,0.06089761711196384,,0.18185283387075063,-0.07963870764605796,,0.39641680355936715,0.5769662616054247,0.0,,,,
trian,2016-12-31,2017-02-28,2017-02-14,2.0794415416798357,0.15558743630494734,0.21946719427443415,1.0,0.15339985659173583,0.25,0.14285714285714285,0.08052215394584095,7.8784309678117195,-0.10136454749472917,,0.09307456917073521,-0.0345162593279108,,-0.21705852530578018,-0.03650906725972261,1.0,,,,
tweedy-browne,2016-12-31,2017-02-28,2017-02-07,3.8918202981106265,0.05190428207542889,0.10846127777335289,0.628232266205645,0.08990030017871276,0.04081632653061224,0.06,-0.03678042366507833,10.922348149432235,0.05322166839762277,-0.05684495290820091,0.0922761642542806,-0.019497886845822654,-1.0697245751769104,-0.01996964094462611,0.16057981710143146,1.0,,,,
valueact,2016-12-31,2017-02-28,2017-02-14,2.6390573296152584,0.11564358180099261,0.19712192662591543,0.9412215140353792,0.07222022460779143,0.07142857142857142,0.0,0.05793810365408298,9.38663024015399,0.12067758665989753,0.1881663593625607,0.13915511253939988,-0.04201172605887549,0.28785685731553456,-0.032733774590302966,0.1478156834557546,1.0,,,,
yacktman,2016-12-31,2017-02-28,2017-01-31,3.784189633918261,0.06513349066094173,0.12024904757061207,0.7574365800936701,0.028816850384276504,0.022727272727272728,0.06521739130434782,-0.04345397368414301,9.101536998321482,-0.046137861562159876,0.12319204330098732,0.07792491871694927,-0.012267347949162843,1.1569294420661391,-0.04024488210066479,0.14030457594539278,1.0,,,,
adage,2017-03-31,2017-05-31,2017-05-15,6.54534966033442,0.0050246194042227665,0.028232937676261487,0.1396931281539689,0.18831741782414424,0.16235632183908047,0.14390602055800295,0.08049945179671812,8.626839116354168,0.004966559901337431,0.11299635179596573,0.07406785249643345,-0.016991231893849768,0.6513077871876626,-0.0018336216139389627,0.1607712731489064,1.0,,,,
akre,2017-03-31,2017-05-31,2017-05-15,3.4339872044851463,0.06909067827209879,0.13384021817943914,0.7424403293337825,0.06111174827724242,0.03225806451612903,0.09090909090909091,0.10977688447408651,9.350949537867846,-0.012459807099168718,0.219914637406182,0.09419705613422018,-0.03766758289950767,1.9440653127592622,0.07616255771751815,0.23876745248036352,0.0,,,,
altimeter,2017-03-31,2017-05-31,2017-05-15,2.9444389791664403,0.20957500858986708,0.34068593340956277,0.9441321502723197,0.05332835866216523,0.10526315789473684,0.0,0.08696384869190495,10.825818369542322,0.3126493347181437,0.3774285497572719,0.19526120064395278,-0.012278652558158965,0.6974389735218643,-0.19058429987443767,-0.02797940511159231,1.0,,,,
berkshire-13f,2017-03-31,2017-05-31,2017-05-15,3.828641396489095,0.09992228224699017,0.18267868139847757,0.8135686366748187,0.07839938576406602,0.0,0.02127659574468085,0.08970495555718801,11.826426743430813,-0.07669936842108556,-0.17703061395199468,0.06989498023905588,-0.023691352550851863,-1.506492646426712,-0.11458574905724514,0.04801914570560023,1.0,,,,
cantillon,2017-03-31,2017-05-31,2017-05-01,3.4011973816621555,0.041451020310049366,0.07021455527040009,0.5120688777877982,0.08181919658305548,0.06666666666666667,0.034482758620689655,0.09092386110781246,9.663047277538036,0.03788215511918899,-0.01740494295227335,0.09317917514816194,-0.030157017664238173,0.21137762954187256,0.05981112971669697,0.22241602447954234,0.0,,,,
coatue,2017-03-31,2017-05-31,2017-05-15,3.784189633918261,0.04523732907426501,0.09107182465665571,0.5600656674206074,0.20297448455824008,0.13636363636363635,0.32142857142857145,0.20663290911095675,15.555844479444628,0.17717749364522825,,0.12277707312548282,-0.03138715021305116,,0.09812155554764387,0.26072645031048924,0.0,,,,
darsana,2017-03-31,2017-05-31,2017-05-15,2.4849066497880004,0.10908599857871118,0.21821549939806417,0.941945797375131,0.21262318505694688,0.08333333333333333,0.26666666666666666,-0.07052517935373682,14.009841954897416,-0.011654221239488227,,0.08226202250476954,-0.027610715037977962,,0.18440923828076647,0.34701413304361184,0.0,,,,
dragoneer,2017-03-31,2017-05-31,2017-05-15,3.044522437723423,0.07362946339218386,0.12643637205822095,0.782758190661132,0.2516687060248145,0.19047619047619047,0.19047619047619047,0.2829484409696359,8.965658905061375,0.545820470573497,,0.16803016795255069,-0.034808248539865305,,0.41782267041129373,0.5804275651741391,0.0,,,,
duquesne,2017-03-31,2017-05-31,2017-05-15,3.8501476017100584,0.036228137899039746,0.07017532350384596,0.5080025585095042,0.8051275969234455,0.7446808510638298,0.625,0.3958605508342428,12.62537779016942,-0.04272621606864524,,0.11432475705906475,-0.04733774549155978,,0.16553277005789577,0.32813766482074114,0.0,,,,
fisher,2017-03-31,2017-05-31,2017-04-25,6.590301048196686,0.011886993178568181,0.0372387100188056,0.23711411664570092,0.06505110708303696,0.10714285714285714,0.11924119241192412,0.08365752194056436,8.053673372857409,-0.01222495169132315,-0.04393564256275223,0.06202000710045765,-0.014135214915837802,-0.7929075822556668,-0.03819582147928684,0.12440907328355853,1.0,,,,
fundsmith,2017-03-31,2017-05-31,2017-05-05,2.8903717578961645,0.06301526906613467,0.080477447121559,0.6969917257587084,0.027270955509196892,0.0,0.0,0.12520579810543553,9.207430203153315,0.09738107328025361,0.37279759955051195,0.08609714614220818,-0.03669582170224639,2.6817938368705976,0.023185795643642676,0.18579069040648805,0.0,,,,
gardner-russo,2017-03-31,2017-05-31,2017-05-11,4.624972813284271,0.06282683018536372,0.09516161823553736,0.7394752754092492,0.03398372367435165,0.049019607843137254,0.0,0.0892738699252894,7.243726399145232,-0.018649356868200462,0.032573353303265606,0.08667184403604213,-0.050743660910707145,0.5036694531748372,-0.10116059098410718,0.0614443037787382,1.0,,,,
giverny,2017-03-31,2017-05-31,2017-05-11,3.258096538021482,0.08374097752466361,0.18714573032905454,0.7737025405277029,0.06167181366909669,0.11538461538461539,0.11538461538461539,0.018337943700076294,10.266955535367593,-0.03661830760567239,,0.11764663352848767,-0.06716565297763633,,-0.034174795110131606,0.12843009965271376,1.0,,,,
gotham,2017-03-31,2017-05-31,2017-05-15,6.881411303642535,0.0032752939825992757,0.010787824677756795,0.09031976612053995,0.3394038555619201,0.2802874743326489,0.24134199134199133,0.013832576210477088,5.137607453549265,-0.029728891389471712,,0.09157452654357462,-0.0336796949838174,,0.0402044454276301,0.20280934019047547,0.0,,,,
harris,2017-03-31,2017-05-31,2017-05-08,4.7535901911063645,0.019218200018201882,0.04495450218137823,0.3402250802002012,0.07723211169237876,0.04310344827586207,0.08264462809917356,0.053322493053854274,9.836570264906596,0.058920050556887205,0.041667537794910614,0.09869727952531704,-0.002817624580861211,-0.2745789399364241,-0.027463734557759745,0.13514116020508563,1.0,,,,
hitchwood,2017-03-31,2017-05-31,2017-05-15,3.6888794541139363,0.0370942560477376,0.10125939223769527,0.45615773429154083,0.3778189909659685,0.375,0.2857142857142857,0.024247951992885063,11.4187550701207,0.03257826697817878,,0.12363411350086682,-0.062191046423814234,,0.10666356089961718,0.26926845566246255,0.0,,,,
icahn,2017-03-31,2017-05-31,2017-05-15,2.772588722239781,0.1783705946298316,0.3611573898243943,0.9359242624781489,0.10512204250430124,0.125,0.2222222222222222,-0.11529227711413342,4.030554483855584,-0.0637325124308152,,0.19767875480376446,-0.07101389574482975,,0.2962255491183613,0.4588304438812067,0.0,,,,
lansdowne,2017-03-31,2017-05-31,2017-05-12,3.8066624897703196,0.10249119626755517,0.17049329725778495,0.9283878873630885,0.15595417399015,0.26666666666666666,0.26666666666666666,0.021802881357891653,19.090006634566922,0.020753121510080824,,0.09748625023925184,-0.008396776384769766,,0.06659950346686086,0.22920439822970623,0.0,,,,
lone-pine,2017-03-31,2017-05-31,2017-05-15,3.5263605246161616,0.04406663955017957,0.09762318254517499,0.5514605413944678,0.35440913436355503,0.23529411764705882,0.3157894736842105,-0.005720447862386228,13.612611361129892,0.03371004599911104,0.14843556818650372,0.0812846109588876,-0.021391511580021727,1.3582772599032191,0.049020990790036856,0.21162588555288223,0.0,,,,
markel-13f,2017-03-31,2017-05-31,2017-04-28,4.890349128221754,0.026012707750024015,0.06554746002240697,0.43320051212050825,0.046807085881813815,0.03007518796992481,0.03007518796992481,0.06751963629743969,8.792249660324785,0.006730925344103383,0.08039907365862808,0.09538686658004658,-0.053281840117536894,1.0369701041815402,0.034536222743344946,0.19714111750619032,0.0,,,,
marshall-wace,2017-03-31,2017-05-31,2017-05-12,6.93828448401696,0.005577716913527116,0.026187387922186434,0.1527503590447304,0.4320010764308767,0.4151309408341416,0.3639240506329114,0.589745479398629,6.898787335700814,0.045020667354708443,0.13764462596667143,0.08952671290471503,-0.03563656943060278,1.5181557185104226,0.018458451375056473,0.18106334613790184,0.0,,,,
matrix,2017-03-31,2017-05-31,2017-05-15,2.5649493574615367,0.11402863196313322,0.233224787536408,0.895897498973971,0.22037405581533653,0.23076923076923078,0.16666666666666666,0.16740484649490595,9.48116517141829,0.11607971175916912,,0.1592588724333323,-0.09271524880848703,,0.22422550348077372,0.3868303982436191,0.0,,,,
maverick,2017-03-31,2017-05-31,2017-05-15,4.867534450455582,0.04526922800039847,0.08657109056380562,0.5830852958153621,0.27808354417298664,0.27692307692307694,0.24193548387096775,0.019378978632602347,11.123259845839069,-0.015026988136005892,,0.08103017627861173,-0.01254502869079166,,-0.03637287387229321,0.12623202089055216,1.0,,,,
melvin,2017-03-31,2017-05-31,2017-05-15,3.871201010907891,0.03617854027817961,0.06285106150562428,0.5142503865157773,0.46033789190469476,0.375,0.3333333333333333,0.24285905750430145,12.316675526291455,0.034896602583003866,,0.08518833502312173,-0.028834359627513018,,0.09546834514607769,0.25807323990892306,0.0,,,,
pershing-square,2017-03-31,2017-05-31,2017-05-15,1.9459101490553132,0.22073211889796673,0.36610457705376553,1.0,0.1147366693296552,0.0,0.125,0.008004796681725415,7.1687337499039545,0.09810946036995707,,0.09396467289573693,-0.05195188387476746,,-0.19961169939217147,-0.0370068046293261,1.0,,,,
polen,2017-03-31,2017-05-31,2017-05-11,3.258096538021482,0.0537397344906935,0.08005024622978811,0.609202131742823,0.02925530725269543,0.0,0.0,0.16766808918906514,14.449041343807501,0.030158147714692662,0.2197848975142067,0.0878661723920007,-0.031399525295049635,1.909268717956202,0.0834697104144479,0.24607460517729327,0.0,,,,
pzena,2017-03-31,2017-05-31,2017-05-05,5.043425116919247,0.015354037584825618,0.028468347862523016,0.252458101069187,0.1043294204150077,0.10967741935483871,0.12101910828025478,0.010727029739004463,6.618109061378883,0.05321466021447016,-0.0021007429310346826,0.13943599087612668,-0.018147921257014477,-0.4490545359389445,-0.01947620820210963,0.14312868656073574,1.0,,,,
ruane-cunniff,2017-03-31,2017-05-31,2017-05-12,4.477336814478207,0.04043672693221906,0.09667126779210308,0.5285117915394,0.1321651500682962,0.10227272727272728,0.14130434782608695,-0.003804951360278804,11.151571900272351,-0.011718467660383008,,0.09165956666852611,-0.04082522708014458,,0.0009640108458474073,0.16356890560869278,0.0,,,,
sands,2017-03-31,2017-05-31,2017-05-12,4.204692619390966,0.04021630351615734,0.08279851598293614,0.53353259956955,0.0856319444236483,0.2835820895522388,0.09433962264150944,0.1040638555985353,15.65283802702496,0.028154455671989764,0.2054273317048142,0.15242909573164934,-0.07768096910491273,0.6431087801175356,0.15153554876093792,0.3141404435237833,0.0,,,,
semper-augustus,2017-03-31,2017-05-31,2017-05-12,3.332204510175204,0.0973536754646406,0.22694918925378485,0.7148085354286013,0.0637097309320549,0.03571428571428571,0.03571428571428571,-0.0070555430637234875,7.787704740493991,-0.02082431819908423,0.027209960555220236,0.07741860878879395,-0.027087304349964203,0.899887916674892,-0.021869085003107164,0.1407358097597382,1.0,,,,
soroban,2017-03-31,2017-05-31,2017-05-15,3.1354942159291497,0.06346476952492891,0.12697149754192216,0.7032385853027271,0.2620433175905107,0.21739130434782608,0.21739130434782608,0.2155776436550526,11.299880596286167,0.1335484798722444,,0.10091697646223116,-0.043985047988928994,,-0.1076450151708555,0.05495987959198988,1.0,,,,
srs,2017-03-31,2017-05-31,2017-05-15,2.995732273553991,0.17035035976265922,0.36033375873658835,0.8739814264314396,0.15171859912449837,0.35,0.23529411764705882,0.18461175389525553,17.837803267836275,0.14974001810430496,,0.15297328396709592,-0.002362615189152706,,0.48114190258541745,0.6437467973482628,0.0,,,,
steadfast,2017-03-31,2017-05-31,2017-05-15,3.912023005428146,0.034032099142014396,0.06204375869319379,0.4806214300184041,0.24913205881595124,0.22,0.15217391304347827,-0.024312196563521425,11.226451549430944,0.09304109409495312,,0.10841453940254718,-0.015943884487599314,,0.08263649162737416,0.24524138639021953,0.0,,,,
suvretta,2017-03-31,2017-05-31,2017-05-15,3.58351893845611,0.0523208026741339,0.11258050540582484,0.6208363509389064,0.3969270256393508,0.4444444444444444,0.48717948717948717,0.065104266643083,14.240373299363716,0.05239579741300038,,0.10642029536473394,-0.046818656949563,,0.07568664243278336,0.23829153719562873,0.0,,,,
third-avenue,2017-03-31,2017-05-31,2017-05-15,4.718498871295094,0.033924160829302545,0.09192111959287531,0.4814529956713755,0.09029295261242798,0.05357142857142857,0.07017543859649122,-0.008315480980836792,4.067060776227662,-0.07884520399597686,,0.10856654061986824,-0.05254582811515174,,0.024874751199231798,0.18747964596207717,0.0,,,,
tiger-global,2017-03-31,2017-05-31,2017-05-15,3.6888794541139363,0.09203393898360258,0.19135252771993363,0.7917041434112914,0.1947524149355484,0.175,0.08333333333333333,0.21534226267692408,15.13262610939369,0.23440983166219156,,0.18002365492185743,-0.03827859148817758,,0.19451380539947374,0.3571187001623191,0.0,,,,
trian,2017-03-31,2017-05-31,2017-05-12,2.0794415416798357,0.15772228103442082,0.2474464004348927,1.0,0.19881866136637882,0.0,0.0,0.18382452954570305,8.173182231921173,-0.09167408417305975,,0.07761907905043633,-0.03451625932791058,,-0.24034188965454728,-0.0777369948917019,1.0,,,,
tweedy-browne,2017-03-31,2017-05-31,2017-05-15,3.9512437185814275,0.050580475732436944,0.10823535964614342,0.6237218966561231,0.07945806914893816,0.057692307692307696,0.0,0.08424598194120965,11.063165214515218,-0.03425167416303965,-0.21247603306846646,0.07022200214961827,-0.019497886845822765,-1.705818122289978,-0.010756980816068018,0.15184791394677735,1.0,,,,
valueact,2017-03-31,2017-05-31,2017-05-15,2.6390573296152584,0.10854464068960203,0.15729567601318298,0.9343425912174036,0.131131640088318,0.07142857142857142,0.07142857142857142,-0.01923639073495685,7.652066903506773,0.0891565602916923,0.14868946852604398,0.1264190952423762,-0.010858420665894153,0.7102504659432343,-0.035453123433316885,0.12715177132952848,1.0,,,,
whale-rock,2017-03-31,2017-05-31,2017-05-15,3.2188758248682006,0.05142985270491704,0.09978985297885447,0.6231268023309693,0.26798496228670055,0.2,0.3103448275862069,0.20043154894834336,12.503274859220575,0.33480665288584155,,0.16077527925615204,-0.023252685908063175,,0.1575497491080878,0.3201546438709332,0.0,,,,
yacktman,2017-03-31,2017-05-31,2017-05-03,3.7376696182833684,0.07142763267933111,0.13048060355955673,0.7985839121809304,0.05178883971267889,0.023809523809523808,0.06818181818181818,-0.028633738455547605,9.445613131515625,-0.013000880815023708,0.06313175936778437,0.05288809132772366,-0.012267347949162621,1.0044393332085924,-0.08896703249299615,0.07363786226984922,1.0,,,,
adage,2017-06-30,2017-08-31,2017-08-14,6.551080335043404,0.004899787580953485,0.025643150771297397,0.13815167338602177,0.1571732959439952,0.12571428571428572,0.1206896551724138,0.029483676607373374,8.368953709089155,0.01998080939950339,-0.013818629319532205,0.06294351490587927,-0.016991231893849656,-0.38705334349886905,-0.014687806837800244,0.20060141575315713,1.0,,,,
akre,2017-06-30,2017-08-31,2017-08-14,3.332204510175204,0.07730891487573144,0.1465016558304544,0.7893520640822317,0.060957421238208465,0.03571428571428571,0.12903225806451613,0.011142385558257747,9.625062504104626,0.011878597845248556,0.27263892668435147,0.07700554268218582,-0.021150061901703432,2.216926223689232,0.04998836812953453,0.2652775907204919,0.0,,,,
altimeter,2017-06-30,2017-08-31,2017-08-14,3.1354942159291497,0.20496317748227982,0.32372188412172287,0.938184924789217,0.03670309556193074,0.21739130434782608,0.05263157894736842,0.11915706324702587,10.830142408431152,0.12192528954124815,0.11089054742845833,0.17128374959203557,-0.08275797349130609,0.24077978093678382,-0.0023367844490138623,0.2129524381419435,1.0,,,,
berkshire-13f,2017-06-30,2017-08-31,2017-08-14,3.8501476017100584,0.0950944774839463,0.1719916832532409,0.7948005919613683,0.04166434469542479,0.0425531914893617,0.021739130434782608,0.001665700437400561,10.952897963238026,-0.0840014801722907,-0.18189563790267263,0.06982417952338604,-0.023013584855228975,-1.5402992679588154,-0.06629896644131741,0.14899025614963995,1.0,,,,
cantillon,2017-06-30,2017-08-31,2017-08-07,3.4011973816621555,0.04111745562172367,0.06486881376519027,0.5147761188811887,0.03304964315419423,0.03333333333333333,0.03333333333333333,0.023653288331382277,9.63072762986773,0.06579750104201593,0.03387077327929561,0.07188340485441218,-0.030157017664238173,0.558355685000196,0.018258903420943995,0.23354812601190136,0.0,,,,
coatue,2017-06-30,2017-08-31,2017-08-11,3.8066624897703196,0.044997856988880626,0.08985662830441743,0.5720268355470948,0.12237887625036936,0.15555555555555556,0.13636363636363635,0.06670337831444353,15.432608001990221,0.22993260748986533,,0.10654702480914455,-0.03138715021305116,,-0.044136063721631646,0.17115315886932572,1.0,,,,
darsana,2017-06-30,2017-08-31,2017-08-14,2.4849066497880004,0.11737544345311587,0.23622916505933486,0.949508768034263,0.234649541240616,0.3333333333333333,0.3333333333333333,-0.07897402413145879,11.998252477486378,0.05859634620173146,,0.08714595943720231,-0.02385405297450882,,0.12568863972200142,0.3409778623129588,0.0,,,,
dragoneer,2017-06-30,2017-08-31,2017-08-14,3.1354942159291497,0.07884212684094219,0.11465805217546865,0.8348126588984873,0.17312667108490976,0.13043478260869565,0.047619047619047616,0.035072766980024574,9.425130645089155,0.472775686069725,,0.12031804970537266,-0.034808248539865194,,0.38960399613566354,0.6048932187266209,0.0,,,,
duquesne,2017-06-30,2017-08-31,2017-08-14,3.5263605246161616,0.049895924210046655,0.09721140940496314,0.6232233417543822,0.44679907647847716,0.3235294117647059,0.5106382978723404,0.20243564172508974,18.044668886680185,-0.025009104079300848,,0.11292166105892984,-0.05829431466555279,,0.11877505424331444,0.3340642768342718,0.0,,,,
egerton,2017-06-30,2017-08-31,2017-07-28,3.4339872044851463,0.049234014475663244,0.10403098787278074,0.6010398597533694,0.2323917531132348,0.3225806451612903,0.16,0.07581188701510776,13.53350200837113,0.15615401519718397,,0.07993304876917408,-0.01109476337476012,,-0.03727251306070742,0.17801670953024995,1.0,,,,
fisher,2017-06-30,2017-08-31,2017-07-13,6.630683385642372,0.010861883169228505,0.0382162800631096,0.22996469103292952,0.1478386758772675,0.13060686015831136,0.09478021978021978,0.06026080832260651,6.784804479476783,0.004600398617419205,-0.010107415027906352,0.04713281841348926,-0.014135214915837802,-0.3201131399322906,-0.06659301266482598,0.1486962099261314,1.0,,,,
fundsmith,2017-06-30,2017-08-31,2017-08-14,2.9444389791664403,0.06305533283565112,0.0843597610015437,0.7067426614257741,0.06432334246771476,0.05263157894736842,0.0,0.10255942450117084,9.710702376206353,0.042630004555135714,0.40727555204797455,0.09154766735360977,-0.03669582170224639,3.251033672446263,0.03645842375985711,0.2517476463508145,0.0,,,,
gardner-russo,2017-06-30,2017-08-31,2017-08-14,4.624972813284271,0.06409749306376682,0.10356305844035793,0.7476308087668471,0.024925163275362427,0.0196078431372549,0.0196078431372549,0.04746093176062088,6.812045798152029,0.003384776692580027,0.07831370976769181,0.08696173559482674,-0.041681754320590514,1.318548339513509,-0.1376561641079758,0.07763305848298158,1.0,,,,
giverny,2017-06-30,2017-08-31,2017-08-04,3.295836866004329,0.08101206918725977,0.18928276999175597,0.7425520909105604,0.05308558936269281,0.037037037037037035,0.0,0.027052255487872368,10.499626594248582,-0.03596416864566079,,0.11068962195971926,-0.03384897484032989,,-0.011816589922503062,0.2034726326684543,1.0,,,,
gotham,2017-06-30,2017-08-31,2017-08-14,6.855408798609928,0.003358862898227818,0.009566648172530653,0.08293021165781322,0.3576809086740491,0.23498419388830347,0.2546201232032854,-0.09950719072629001,5.545644518770052,-0.04324386183152895,,0.06323769678205657,-0.03367969498381729,,0.021152675603193977,0.23644189819415135,0.0,,,,
harris,2017-06-30,2017-08-31,2017-08-14,4.787491742782046,0.020763227907003672,0.049750731037126836,0.36286682909457607,0.06216632075859452,0.06666666666666667,0.034482758620689655,0.015548214426168959,9.783389401640076,0.07723914425858378,0.07029174712563274,0.07085382670222658,-0.002817624580861211,0.03485834236942125,-0.09148539869545941,0.12380382389549796,1.0,,,,
hitchwood,2017-06-30,2017-08-31,2017-08-14,3.5263605246161616,0.03697788185809548,0.07773135933670555,0.4633806192935434,0.4478822791856517,0.38235294117647056,0.475,-0.07512372217689368,11.772025015798304,-0.003618618022861786,,0.10994012667336298,-0.05855223021638234,,0.137485860716373,0.3527750833073304,0.0,,,,
icahn,2017-06-30,2017-08-31,2017-08-14,2.772588722239781,0.20134785617302237,0.3943830947776875,0.9417224846663621,0.06349169734587023,0.0,0.0,-0.019427590269090234,3.674719344218263,0.05450706609788053,,0.19581523510837825,-0.07101389574482997,,0.2420862732282694,0.45737549581922676,0.0,,,,
lansdowne,2017-06-30,2017-08-31,2017-08-11,3.7612001156935624,0.1068782499796736,0.1807883493165283,0.9254357478178286,0.1440747352506231,0.20930232558139536,0.24444444444444444,-0.0005071959623685749,17.293992692607922,0.06061406322883192,0.21490863946272748,0.07118179890555759,-0.016893801546561615,1.0083474319182721,0.07740244721968134,0.2926916698106387,0.0,,,,
