slug,period,formation,n_positions,hhi,top1_w,top10_w,turnover,new_frac,sold_frac,book_growth,crowding,excess_12,excess_36,vol_12,mdd_12,alpha36_t,fwd_excess,fwd_return,y,p_persist,p_base,p_logistic,p_xgboost
pershing-square,2017-09-30,2017-11-30,1.79175946922806,0.206854610738942,0.331016168467421,1,0.180193299188493,0,0.142857142857143,-0.162164448192463,8.33992106609268,-0.14520310280375,,0.11947352852056,-0.11703987122331,,0.0551463920232616,0.114940564296925,0,,,,
polen,2017-09-30,2017-11-30,3.55534806148941,0.0567489950226269,0.0817056175354097,0.636625972161713,0.0721088891507601,0.2,0.0344827586206897,0.0829256367856123,16.2064536918881,0.097588081670005,0.156873111903627,0.067213567118695,-0.00290011984772376,1.91507853937835,0.125079825238658,0.184873997512321,0,,,,
pzena,2017-09-30,2017-11-30,5.01727983681492,0.0165461194342832,0.0376724546635103,0.280395862832244,0.103080581987743,0.0662251655629139,0.0723684210526316,0.0354401728318031,6.45957741439171,-0.0180749173646309,0.0615163785245659,0.0750161573166179,-0.0181479212570146,-0.703436703922385,-0.0975001022204773,-0.037705929946814,1,,,,
ruane-cunniff,2017-09-30,2017-11-30,4.23410650459726,0.0426979498757417,0.0921568649781241,0.54981340052392,0.1110769678114,0.0579710144927536,0.0714285714285714,0.0544698931749453,12.9662728926121,-0.0143499080587753,,0.0488857637994297,-0.00798891616087816,,-0.0481213376538565,0.0116728346198068,1,,,,
sands,2017-09-30,2017-11-30,4.24849524204936,0.0389875154000635,0.0772940243001677,0.527079185029302,0.0803033297634321,0.0285714285714286,0.0144927536231884,0.00346424299777135,15.2403261212947,0.133200559176744,0.0893762948074098,0.0913334704521658,-0.00090671508094109,0.384273548655988,0.0655354553399343,0.125329627613598,0,,,,
semper-augustus,2017-09-30,2017-11-30,3.25809653802148,0.110891448081728,0.24693640592529,0.749691237048596,0.0485601362972228,0,0.0714285714285714,0.0379397424559635,8.28855839132654,-0.0461385510283791,-0.0170985930471792,0.0485938949694708,-0.0167374688163949,0.656802125004363,0.0554461494786756,0.115240321752339,0,,,,
soroban,2017-09-30,2017-11-30,2.94443897916644,0.0823627205815149,0.158166839246889,0.797424743175145,0.125390115448388,0.0526315789473684,0.181818181818182,-0.0515954764862296,12.7172983393401,0.0865849660592104,,0.0593978470643339,-0.015851737848128,,-0.155942594478084,-0.0961484222044211,1,,,,
srs,2017-09-30,2017-11-30,3.04452243772342,0.191633102486519,0.39265925077224,0.900229789149834,0.145276307865359,0.19047619047619,0.15,0.159215219761494,14.3939570632464,0.118865613281133,,0.158201801677523,-0.0367168791080109,,0.192313594374319,0.252107766647982,0,,,,
steadfast,2017-09-30,2017-11-30,3.80666248977032,0.0362030288228694,0.0632279724439284,0.488435908398082,0.262373820501065,0.266666666666667,0.282608695652174,0.145325440799996,11.4844807642263,-0.0223963073967811,,0.0506430683799041,-0.00314119616155761,,0.141479657163132,0.201273829436795,0,,,,
suvretta,2017-09-30,2017-11-30,2.77258872223978,0.0817076915167047,0.110374666244406,0.854652942611208,0.174627418252265,0.1875,0.315789473684211,0.0545835377532101,17.0265892078769,0.103746236699205,,0.0784336695636161,-0.00562824552319219,,0.0122470679230739,0.0720412401967372,0,,,,
third-avenue,2017-09-30,2017-11-30,4.70048036579242,0.034467365364298,0.0864454787461811,0.490469519500434,0.0838143545958227,0.0272727272727273,0.0695652173913044,-0.013199463568357,3.85160729948985,-0.025636704781737,,0.0856151971037352,-0.0281806320086947,,-0.161501019404649,-0.101706847130986,1,,,,
third-point,2017-09-30,2017-11-30,3.61091791264422,0.0795665882995704,0.216255540878412,0.65193738991267,0.226698934982932,0.297297297297297,0.1875,0.0530310280408477,13.1509758292247,0.140439212317269,,0.0696473681326241,0,,-0.115623983172907,-0.0558298108992441,1,,,,
tiger-global,2017-09-30,2017-11-30,3.8286413964891,0.0690479033717533,0.130255627424872,0.728912034266909,0.171722326063934,0.195652173913043,0.119047619047619,0.245215147570925,13.8311821404092,0.266067466614887,,0.130520885541981,-0.0198179212955922,,0.0211059383935401,0.0809001106672034,0,,,,
trian,2017-09-30,2017-11-30,2.07944154167984,0.161193604579655,0.265637888893664,1,0.107807492534316,0.125,0.125,-0.0216127630942204,7.82672767303765,-0.201326926529467,,0.0733289652794437,-0.0339478406112378,,-0.0647133646030976,-0.00491919232943433,1,,,,
tweedy-browne,2017-09-30,2017-11-30,3.97029191355212,0.0507299670772763,0.0957803330636003,0.620798455041854,0.0564665291708898,0.0754716981132076,0.0392156862745098,0.0879123736845662,10.5836661476006,-0.0284880923820612,-0.0921142044441354,0.0631625266426306,-0.00877059150360926,-1.20669856769154,-0.0197958858983616,0.0399982863753017,1,,,,
valinor,2017-09-30,2017-11-30,3.52636052461616,0.0385810468486179,0.0724892411300129,0.487297581851055,0.268815698535117,0.176470588235294,0.2,-0.0537259812669939,11.574411115824,0.0380006816528246,,0.0505428948220769,0,,-0.153352453839583,-0.09355828156592,1,,,,
valueact,2017-09-30,2017-11-30,2.63905732961526,0.0952099004849367,0.137842688349674,0.913523153858382,0.269161327881877,0.0714285714285714,0.133333333333333,-0.115091090000965,6.45332454530894,-0.063432978107519,0.0695925375019817,0.0763959615080178,-0.0309692502744462,-0.228926073974655,-0.0788227233165036,-0.0190285510428403,1,,,,
viking,2017-09-30,2017-11-30,4.07753744390572,0.0381156711790741,0.093010028814891,0.516096116458209,0.402989416310383,0.355932203389831,0.283018867924528,0.0393290166989933,14.5186944553188,0.205470084737661,,0.0791977737258686,-0.00179527463918194,,-0.00878896480403126,0.0510052074696321,1,,,,
whale-rock,2017-09-30,2017-11-30,3.46573590279973,0.0478862128002763,0.0900036233087929,0.588621017195158,0.290934012619803,0.3125,0.214285714285714,0.282400668389138,11.3358997118758,0.287588188415617,,0.163249274902139,-0.0312743086917353,,0.0659605082607417,0.125754680534405,0,,,,
yacktman,2017-09-30,2017-11-30,3.8286413964891,0.0689154374599612,0.13539061706431,0.784594765922411,0.0322633115100741,0.0652173913043478,0.0227272727272727,0.00696797791283973,9.64779908314098,-0.00272948366338768,-0.00432095049324072,0.0476040828387085,0,0.814236635873361,0.0803404841029253,0.140134656376589,0,,,,
adage,2017-12-31,2018-02-28,6.54821910276237,0.00559729122098625,0.0269005768607374,0.153528128843953,0.180004104941471,0.130372492836676,0.141442715700141,0.0719258755786083,9.04875950462273,0.0268478449410732,-0.00133248270920244,0.0755194872539079,-0.0331624917596356,-0.163483824526475,-0.0155970132461639,0.0321560834367277,1,,,,
akre,2017-12-31,2018-02-28,3.17805383034795,0.0787099241471234,0.134087336284421,0.812128758800925,0.0337010451418953,0,0.0769230769230769,0.0545883167821467,8.8379129808623,0.106475956754995,0.18246845542641,0.0957884257341437,-0.0331601382490001,1.93087775075032,0.108507629398825,0.156260726081716,0,,,,
altimeter,2017-12-31,2018-02-28,3.13549421592915,0.234795957985402,0.396521650016059,0.970751031154385,0.122606182824997,0.173913043478261,0.05,-0.105632424526298,9.26338704633433,-0.174698205303225,-0.163971666441959,0.17540936480008,-0.14178841480181,-0.342681674898382,0.143939949062916,0.191693045745808,0,,,,
berkshire-13f,2017-12-31,2018-02-28,3.87120101090789,0.0914738248462585,0.146303453354875,0.806817323853156,0.0533923578690073,0.0208333333333333,0,0.0735660462362398,12.4387598549711,-0.124666827058674,-0.189927390940929,0.0868475553795766,-0.053597725420897,-1.59076970342948,-0.107210781651637,-0.0594576849687449,1,,,,
cantillon,2017-12-31,2018-02-28,3.43398720448515,0.0394153907226383,0.0647771744885155,0.493750661792871,0.0306668961678782,0,0,-0.017929439740376,9.36425245417077,0.122505392795464,0.0813949706127384,0.0727191158248731,-0.00690968612980336,1.23936974751074,0.0521942907774138,0.0999473874603054,0,,,,
coatue,2017-12-31,2018-02-28,3.76120011569356,0.0453479508348556,0.0751028316307866,0.575048877547707,0.179813185977969,0.209302325581395,0.244444444444444,0.0428750600339703,15.8643070069491,0.227117280074307,0.352944507791898,0.132205102306118,-0.00821734904590976,1.25191757485817,-0.0658485958745861,-0.0180954991916945,1,,,,
darsana,2017-12-31,2018-02-28,2.70805020110221,0.0948504042076922,0.185282569673775,0.859986802900273,0.0897293154173533,0,0.0625,0.109453322510561,13.8521724055517,0.247705556181252,,0.13289889728998,-0.0120936793086811,,0.100318140448979,0.148071237131871,0,,,,
dragoneer,2017-12-31,2018-02-28,2.99573227355399,0.074006283823296,0.108744187113123,0.793420770290435,0.263882078074817,0.3,0.3,0.00182148666253113,8.9679703585767,0.503266945570953,,0.115467305121647,-0.0170913727383126,,0.229754934211596,0.277508030894488,0,,,,
duquesne,2017-12-31,2018-02-28,3.40119738166216,0.0759718571934977,0.139179168239812,0.737470240450606,0.444225120043021,0.533333333333333,0.621621621621622,-0.102765733658369,18.9915506319383,0.037146768111741,0.0745395548789287,0.153956958156233,-0.0394671916881667,0.405402069801825,-0.0236694096668497,0.0240836870160419,1,,,,
egerton,2017-12-31,2018-02-28,3.46573590279973,0.0417875869841446,0.0693170557455621,0.527203690397298,0.23979285668955,0.21875,0.21875,0.0214068809505319,14.6204473891591,0.0754809599460556,,0.0719693702149581,-0.0185004798362155,,-0.0274727137983474,0.0202803828845442,1,,,,
eminence,2017-12-31,2018-02-28,3.66356164612965,0.0356246828454428,0.0745375771837531,0.466543076765736,0.251797243059854,0.205128205128205,0.27906976744186,0.0237185284216373,8.3427530061415,0.0588564883925468,,0.0959445694526474,-0.0443163018554809,,-0.0395543047487584,0.00819879193413323,1,,,,
fisher,2017-12-31,2018-02-28,6.76849321164863,0.0111958597687327,0.0359060357408231,0.239075995469758,0.0626889358459863,0.15632183908046,0.0744010088272383,0.0712447197903266,7.11615811249454,0.00997467833540688,-0.0237966099128276,0.0813220410794071,-0.0413843687887215,-0.286232607470752,-0.02718275958363,0.0205703370992616,1,,,,
fundsmith,2017-12-31,2018-02-28,2.89037175789616,0.0638124975497563,0.0912686159392199,0.699114318236098,0.116357000935002,0.0555555555555556,0,0.121776775852627,10.60904225908,0.10309796274906,0.348680387518566,0.111763790265125,-0.0306674523715598,3.37508713733614,0.106610597539186,0.154363694222078,0,,,,
gardner-russo,2017-12-31,2018-02-28,5.26785815906333,0.0629971027715245,0.095903607223564,0.735828312072881,0.0240226104080468,0.474226804123711,0,0.02682842426629,7.00701080565425,-0.00398880131672885,-0.00621325414595603,0.0800237161141598,-0.0377313715125124,0.628933497326663,-0.0306598076847153,0.0170932889981763,1,,,,
giverny,2017-12-31,2018-02-28,3.55534806148941,0.0786507153462203,0.194766995192835,0.714449755251663,0.0713595728440336,0.114285714285714,0,0.0629637142084492,10.4820842570845,-0.0309939549881498,,0.105184101624946,-0.05491207293706,,-0.0165577387894262,0.0311953578934654,1,,,,
gotham,2017-12-31,2018-02-28,6.82328612235569,0.00358039447641913,0.0100207457973278,0.0897481547915879,0.334934448854028,0.274211099020675,0.256410256410256,0.01090409021217,6.28640774161245,0.0762652400565345,,0.0873777895919514,-0.0310933072141441,,-0.0282203733839691,0.0195327232989224,1,,,,
greenlight,2017-12-31,2018-02-28,3.76120011569356,0.0841206130972865,0.192638847522541,0.774194861454586,0.302306965208589,0.511627906976744,0.416666666666667,-0.0476232186287169,7.32171015175913,0.0292098244823881,,0.0954629570163808,-0.0438386005154529,,-0.131199586986573,-0.0834464903036815,1,,,,
harris,2017-12-31,2018-02-28,4.86753445045558,0.0208269223584962,0.0495491133085756,0.359848584342864,0.0951649538643441,0.138461538461538,0.0967741935483871,0.0294678893485988,10.6065110009868,0.0161487520000062,0.0383943994499458,0.0910194651966904,-0.0440849029371589,-0.510819069031609,-0.067692754117918,-0.0199396574350264,1,,,,
hitchwood,2017-12-31,2018-02-28,3.78418963391826,0.0305049072941969,0.0526345596952704,0.423546254209591,0.493947467614772,0.454545454545455,0.384615384615385,0.130204195473729,11.5021151564773,0.148499390543527,,0.116829205148375,-0.0375954052232754,,0.0718654632832374,0.119618559966129,0,,,,
icahn,2017-12-31,2018-02-28,2.83321334405622,0.182220243879276,0.369306004490829,0.927908440828465,0.096928815998289,0.176470588235294,0.125,0.0642298540995678,2.90139391147714,-0.0203384193796063,-0.334385881606491,0.158467135098366,-0.081589427184483,-2.21231687804725,0.217928095943776,0.265681192626668,0,,,,
lansdowne,2017-12-31,2018-02-28,3.78418963391826,0.105121374316809,0.186653245038263,0.911037899584955,0.123825723522853,0.181818181818182,0.2,0.121037118377735,15.3667324099607,0.116026533352891,0.322996866515083,0.119396863790923,-0.0236857813282551,1.27479192739461,-0.105311855906943,-0.0575587592240515,1,,,,
light-street,2017-12-31,2018-02-28,3.04452243772342,0.0687374160370392,0.107415738973015,0.749686727541487,0.385650976523494,0.333333333333333,0.333333333333333,-0.311808151956079,11.6432138940624,0.480205049588313,,0.13641937998695,-0.00582445227677109,,0.15670000436035,0.204453101043241,0,,,,
lone-pine,2017-12-31,2018-02-28,3.43398720448515,0.0396156141037668,0.0581007313152058,0.497624693849691,0.331342340392908,0.258064516129032,0.233333333333333,-0.0585781558458467,15.8046127908248,0.0826621626009171,0.0770878757303399,0.104442822098612,-0.0408483257664598,1.01941669490113,0.0519397891654296,0.0996928858483211,0,,,,
markel-13f,2017-12-31,2018-02-28,4.92725368515721,0.0252716329491745,0.0611329233122029,0.426799333518991,0.043233760492523,0.0072463768115942,0.0143884892086331,0.0530965644379998,9.36417164246031,0.0533371253401507,0.0464875771062459,0.0925853994892319,-0.0419465305355541,0.47538790855645,-0.00680739420790397,0.0409457024749876,1,,,,
marshall-wace,2017-12-31,2018-02-28,7.29573507274928,0.00434089871733555,0.0219434501358077,0.134969664979132,0.393315354588038,0.432835820895522,0.366666666666667,0.16429954658208,7.64758189600826,0.0696741533214831,0.103205578891343,0.080234076561884,-0.0217859899790139,2.00539540925011,0.0220607531498708,0.0698138498327624,0,,,,
matrix,2017-12-31,2018-02-28,2.99573227355399,0.112953062707834,0.261159859037494,0.833377076131394,0.213542310855261,0.25,0.117647058823529,-0.110411546832099,10.2922047477183,0.265853668893717,,0.17800260826045,-0.0389403791098638,,0.0450893242512152,0.0928424209341068,0,,,,
maverick,2017-12-31,2018-02-28,5.16478597392351,0.0342181023949017,0.0778648389500137,0.487838817362585,0.279417763931485,0.308571428571429,0.3125,0.00538146175155022,12.8894874528543,-0.0239429106896373,,0.0717720927272168,-0.0301296516337459,,-0.0198358287316397,0.0279172679512519,1,,,,
melvin,2017-12-31,2018-02-28,4.00733318523247,0.0353408950368757,0.101271509775183,0.46923827465237,0.375829729405464,0.236363636363636,0.0869565217391304,0.17902481938136,12.3646454927345,0.146628371841407,,0.117780317920844,-0.038109603560514,,-0.028126727286688,0.0196263693962036,1,,,,
pershing-square,2017-12-31,2018-02-28,1.94591014905531,0.176235142012029,0.2774288014505,1,0.120919777057573,0.142857142857143,0,0.13830834418527,8.31101265986597,-0.184448636112125,,0.113574840360987,-0.11703987122331,,0.217516327870696,0.265269424553588,0,,,,
polen,2017-12-31,2018-02-28,3.97029191355212,0.0554045351738879,0.0828830913007508,0.635924649410389,0.050804072794848,0.358490566037736,0.0285714285714286,0.0796212927746015,15.6661063963076,0.105875962264947,0.159244440907612,0.112316609767385,-0.0377552665599609,1.34405947648222,0.137553035008107,0.185306131690999,0,,,,
pzena,2017-12-31,2018-02-28,5.04985600724954,0.017615995388177,0.0456134464581299,0.298063089809914,0.0637159302394263,0.0576923076923077,0.0264900662251656,0.0746352176006672,6.87331670945268,-0.00426720448087647,0.0683256349706102,0.104684884402773,-0.0426047998971452,-0.264636437047463,-0.101518791920426,-0.0537656952375349,1,,,,
ruane-cunniff,2017-12-31,2018-02-28,4.18965474202643,0.0453245424304787,0.089778806184284,0.565709840480525,0.0956968634583647,0.0606060606060606,0.101449275362319,0.0666499344383717,14.2652852239495,0.0017878997419479,,0.100760573778333,-0.0441755648639018,,-0.0580254524356536,-0.010272355752762,1,,,,
sands,2017-12-31,2018-02-28,4.21950770517611,0.0407504297194231,0.0757759805495017,0.54535639575174,0.0686511735828393,0.0588235294117647,0.0857142857142857,-0.0119524740101976,15.1817291938568,0.187672394804605,0.184556988097518,0.115649142432089,-0.0106540477779238,0.725506588993066,0.0720903314960767,0.119843428178968,0,,,,
semper-augustus,2017-12-31,2018-02-28,3.25809653802148,0.125099615805489,0.265333782620091,0.779055748998465,0.057824073829524,0,0,-0.0124423956555234,8.67512823392864,-0.0261913987402947,0.0180142395178338,0.0920883652020034,-0.0380191898411988,0.348510087558186,-0.00948636879547103,0.0382667278874206,1,,,,
soroban,2017-12-31,2018-02-28,2.83321334405622,0.0979006872817581,0.180348470335707,0.901541643105259,0.1759925581447,0.176470588235294,0.263157894736842,-0.0964815244863226,14.1482380529237,0.0417963600391544,,0.0817390695887871,-0.0323324010789381,,-0.106439925827401,-0.0586868291445089,1,,,,
srs,2017-12-31,2018-02-28,2.94443897916644,0.2055924542031,0.402417568028201,0.943374005453895,0.263631051306583,0.263157894736842,0.333333333333333,-0.230469639954399,12.1828473532811,0.372418064349539,,0.229160775518208,-0.0367168791080108,,0.0417383200450634,0.089491416727955,0,,,,
steadfast,2017-12-31,2018-02-28,3.8286413964891,0.0355649433333901,0.0652955215201879,0.485558941999368,0.245915894194022,0.282608695652174,0.266666666666667,0.0130265110199127,11.1175876162948,0.0183452662439751,,0.0767968563893245,-0.0226772182463207,,0.140714851285512,0.188467947968404,0,,,,
suvretta,2017-12-31,2018-02-28,3.3322045101752,0.0551233121034673,0.0936428673579257,0.662138853004826,0.458036098305535,0.607142857142857,0.3125,0.216457732653758,13.9890824724113,0.0559695634487472,,0.106624004234228,-0.0354265445887615,,0.0269152686232006,0.0746683653060922,0,,,,
third-avenue,2017-12-31,2018-02-28,4.52178857704904,0.0395391963980964,0.0901517712731422,0.512844659671985,0.130450091089108,0.0326086956521739,0.190909090909091,-0.0633668589362929,4.15045496805523,-0.0743469880705473,,0.101551590283068,-0.0445268707257892,,-0.115372381679901,-0.0676192849970092,1,,,,
third-point,2017-12-31,2018-02-28,3.76120011569356,0.0607763041330637,0.172511201730035,0.610737277369299,0.20797173818805,0.302325581395349,0.189189189189189,0.125620304067138,13.1708062836292,0.0871987826812845,,0.107700472901973,-0.0514277220342545,,-0.0690451027092485,-0.0212920060263569,1,,,,
tiger-global,2017-12-31,2018-02-28,3.89182029811063,0.0698007870157612,0.134792105914786,0.733331513897497,0.111013375261475,0.183673469387755,0.130434782608696,-0.154974045883246,14.2499899252731,0.396416803559367,,0.180409566223635,-0.0198179212955921,,-0.0590725019372866,-0.011319405254395,1,,,,
trian,2017-12-31,2018-02-28,1.94591014905531,0.190317972126922,0.294671429854957,1,0.113631011281294,0,0.125,-0.0938831312480405,8.11902832583226,-0.21705852530578,,0.0806922608003347,-0.0613752569350492,,0.0631863758521168,0.110939472535008,0,,,,
tweedy-browne,2017-12-31,2018-02-28,3.91202300542815,0.0543878721498953,0.107525383984955,0.644392792815519,0.0551184774374536,0.04,0.0943396226415094,-0.00802674268625818,11.3581020777427,-0.0199696409446254,-0.0286915429294466,0.0916526498520416,-0.0408484395839769,-0.756308779969895,-0.0516512109141707,-0.00389811423127913,1,,,,
valinor,2017-12-31,2018-02-28,3.46573590279973,0.0371030582961192,0.0606664785326527,0.458133900554321,0.280686763595538,0.25,0.294117647058824,0.0468016143049498,12.2479195717898,-0.0234533338403312,,0.0599980122885737,-0.034269096931785,,-0.0492460485635285,-0.00149295188063689,1,,,,
valueact,2017-12-31,2018-02-28,2.56494935746154,0.112121450653728,0.18409979607807,0.974764838168714,0.169062717125839,0.153846153846154,0.214285714285714,-0.00946815416631079,7.55079542099447,-0.0327337745903021,0.131363390741921,0.120525080217876,-0.0539255126297172,0.141641482963693,-0.115096572104305,-0.067343475421413,1,,,,
viking,2017-12-31,2018-02-28,4.07753744390572,0.0353808965453798,0.0765403152785616,0.484884145476895,0.273597133560218,0.322033898305085,0.322033898305085,0.0517016971212371,14.2997229516295,0.215956430909094,,0.119083591596008,-0.0292677133514767,,0.0150212371874841,0.0627743338703757,0,,,,
whale-rock,2017-12-31,2018-02-28,3.3322045101752,0.0559956632256942,0.123978342166759,0.640333307076868,0.235479411938869,0.142857142857143,0.25,0.117662954700929,14.1121615260258,0.301752839799156,,0.184584961869364,-0.0312743086917352,,0.134447983742349,0.182201080425241,0,,,,
yacktman,2017-12-31,2018-02-28,3.78418963391826,0.0738903823697836,0.134244051080979,0.80525251614251,0.0509127299602143,0.0454545454545455,0.0869565217391304,0.00302446040651961,10.1734379835863,-0.0402448821006641,0.010310572602747,0.070416014405616,-0.0424780389655657,0.914679932268764,0.0911414161774221,0.138894512860314,0,,,,
adage,2018-03-31,2018-05-31,6.57228254269401,0.00557546479104818,0.026095658700294,0.156819724040649,0.157987280331402,0.141258741258741,0.120343839541547,-0.0286857013134643,8.86616207225059,-0.00183362161393838,-0.0428267901631864,0.0930238034306906,-0.0692977918890874,-0.538448987409634,0.0112674218979278,0.0333106699192156,0,0.63265306122449,0.436170212765957,0.736256416482368,0.321584403514862
akre,2018-03-31,2018-05-31,3.17805383034795,0.0799918637044564,0.134592884576644,0.809142945635919,0.0328196103699173,0.0416666666666667,0.0416666666666667,0.0529142089916567,9.40581076939936,0.0761625577175187,0.17936743093968,0.100248686449074,-0.0380517210911979,1.92866165998771,0.234251220321419,0.256294468342707,0,0.346938775510204,0.436170212765957,0.296006302086514,0.584405481815338
altimeter,2018-03-31,2018-05-31,3.2188758248682,0.227776639658391,0.403209337482531,0.944596193213817,0.27450521273712,0.36,0.304347826086957,0.0617297425530226,11.1284092568294,-0.190584299874437,0.00134565184883356,0.146782147892582,-0.136399117161204,0.0055807938146042,0.0269145926491889,0.0489578406704767,0,0.959183673469388,0.436170212765957,0.681876771870364,0.230213150382042
berkshire-13f,2018-03-31,2018-05-31,3.8286413964891,0.102264284557387,0.212733319813975,0.806779829159427,0.0821468313632702,0.0434782608695652,0.0833333333333333,-0.0120932677770395,11.3936917595572,-0.114585749057244,-0.224992410865279,0.106131619367277,-0.108651705331659,-1.53411914110304,-0.0836341989192257,-0.061590950897938,1,0.938775510204082,0.436170212765957,0.808571418991195,0.656343400478363
cantillon,2018-03-31,2018-05-31,3.46573590279973,0.0378629658509845,0.0684121774269175,0.474957388099359,0.0796363234230844,0.0625,0.032258064516129,0.0411244488195731,9.74564534508677,0.0598111297166975,0.126310855721612,0.0782235574591887,-0.0190556172339794,1.42931188746314,0.0833238203134341,0.105367068334722,0,0.428571428571429,0.436170212765957,0.236241976547431,0.230017364025116
coatue,2018-03-31,2018-05-31,4.8283137373023,0.0541394355034421,0.0840242232113892,0.663293595602795,0.251006258357244,0.776,0.348837209302326,-0.0539623095356855,15.4184015997283,0.0981215555476446,0.299812408715559,0.159055460725476,-0.0630392634779098,1.12471064247207,-0.00869020479677445,0.0133530432245133,1,0.26530612244898,0.436170212765957,0.178617910906208,0.334554612636566
darsana,2018-03-31,2018-05-31,2.70805020110221,0.0900204318396356,0.15945275854831,0.857799035836432,0.17899230570849,0.133333333333333,0.133333333333333,0.108595786135269,14.6966757208539,0.184409238280767,,0.149069961943265,-0.0426960364448876,,0.0654988967608155,0.0875421447821032,0,0.142857142857143,0.436170212765957,0.224296517944583,0.296250641345978
dragoneer,2018-03-31,2018-05-31,2.94443897916644,0.0816810234267916,0.154460360614351,0.80747919886775,0.299599113137023,0.315789473684211,0.35,0.145130787527034,11.2865052256071,0.417822670411294,0.547713561519336,0.133470707319521,-0.0170913727383126,0.415789133805724,0.0726538446872441,0.0946970927085319,0,0.0408163265306122,0.436170212765957,0.990627423273542,0.32244884967804
duquesne,2018-03-31,2018-05-31,3.09104245335832,0.0914696597256177,0.148507684937721,0.867697623932295,0.392837573103368,0.5,0.633333333333333,-0.0917848756600974,19.4797636695861,0.165532770057896,0.152486711655139,0.150425156677492,-0.0539267826229659,0.853572795114473,-0.00905110124526628,0.0129921467760215,1,0.163265306122449,0.436170212765957,0.0443554470166267,0.373834818601608
egerton,2018-03-31,2018-05-31,3.46573590279973,0.0399472976141733,0.0581212045906729,0.509845229443731,0.235305517702485,0.125,0.125,0.0729765193413151,14.6694087150072,0.0285558987543273,,0.0849179114733445,-0.0453201923526988,,0.0254667311228454,0.0475099791441332,0,0.510204081632653,0.436170212765957,0.204299784186071,0.106826320290565
eminence,2018-03-31,2018-05-31,3.63758615972639,0.0393573382967186,0.0965641586331141,0.503501228680001,0.189014799116887,0.105263157894737,0.128205128205128,-0.0226391524523476,9.26082973331225,-0.0216257098704421,,0.0915349544647855,-0.065629993895158,,0.0449921094467212,0.067035357468009,0,0.693877551020408,0.436170212765957,0.552176990376221,0.161039739847183
fisher,2018-03-31,2018-05-31,6.91274282049318,0.0105171587392105,0.0327481408241656,0.237688605785098,0.105641648321133,0.245771144278607,0.128735632183908,0.116959463155583,7.14070985162986,-0.0381958214792857,-0.0715022381826231,0.088232207676746,-0.061334881693071,-0.562093345217143,0.0199313174795848,0.0419745655008726,0,0.836734693877551,0.436170212765957,0.759412286493344,0.340079337358475
fundsmith,2018-03-31,2018-05-31,2.83321334405622,0.0672197760254938,0.0952224089929573,0.721716990484585,0.157520843251225,0.0588235294117647,0.111111111111111,0.0391377438954804,14.0422041958374,0.0231857956436438,0.377720455704543,0.119637167015322,-0.0567289734062164,4.21402180079628,0.148740975784602,0.17078422380589,0,0.551020408163265,0.436170212765957,0.00972287547600966,0.221468344330788
gardner-russo,2018-03-31,2018-05-31,4.60517018598809,0.0652594155490876,0.109332200866136,0.749110236737412,0.0373862271117797,0.01,0.489690721649485,-0.0131188274648889,6.90183249406435,-0.101160590984106,-0.0505881679700717,0.0798363868427963,-0.0710060474549964,0.773930121899516,0.0669659193044923,0.08900916732578,0,0.897959183673469,0.436170212765957,0.27339620127538,0.776113867759705
giverny,2018-03-31,2018-05-31,3.55534806148941,0.0796872789778851,0.197543906158578,0.718357908999742,0.0245125850965589,0,0,0.0243475015242357,10.0718859999705,-0.0341747951101308,,0.113826660070547,-0.0979625264104985,,0.0806651127109859,0.102708360732274,0,0.775510204081633,0.436170212765957,0.833054960054965,0.464993745088577
gotham,2018-03-31,2018-05-31,6.83410873881384,0.00354329572356756,0.011288943175088,0.0875305744542339,0.374099614524635,0.260495156081808,0.252448313384113,0.0374429317469192,6.27126951092903,0.0402044454276308,,0.107270420317562,-0.0792655645149634,,0.00186825025340175,0.0239114982746895,0,0.469387755102041,0.436170212765957,0.637951426842421,0.456235766410828
greenlight,2018-03-31,2018-05-31,3.55534806148941,0.0928192445850646,0.205991860658647,0.790515481592736,0.138683377746216,0.257142857142857,0.395348837209302,-0.321623935262885,6.72072699618399,0.068816067096701,,0.116139820287564,-0.0781256158468502,,-0.198479489288969,-0.176436241267682,1,0.387755102040816,0.436170212765957,0.802786827946417,0.538477599620819
harris,2018-03-31,2018-05-31,4.85981240436167,0.0203816206350644,0.0457837553881595,0.357856491276078,0.105460977229074,0.10077519379845,0.107692307692308,-0.0192401698316591,10.2274595258266,-0.0274637345577591,-0.013106154203915,0.109424707764202,-0.089240614889754,-0.892388417478456,-0.0600817500115581,-0.0380385019902703,1,0.755102040816326,0.436170212765957,0.752922548233965,0.329847186803818
hitchwood,2018-03-31,2018-05-31,3.49650756146648,0.0395091751574177,0.0650686375237735,0.508650002228296,0.663994030659602,0.424242424242424,0.568181818181818,-0.473570737887332,12.3619239705576,0.106663560899618,,0.125157064771305,-0.0580114971540562,,0.0581154096808162,0.0801586577021039,0,0.244897959183673,0.436170212765957,0.0684320955872971,0.194426596164703
