month,momentum,reversal,low_vol,size,value,profitability,cash_flow,earnings_yield,linear,xgboost
2025-06-30,0.0315980445504531,-0.21822016454325763,-0.17961384964651567,0.1190070708321685,0.016047372154294404,0.014056848355551353,-0.045342447504020826,0.032129709666544,-0.09614497449952765,0.06882413053536361
2025-07-31,-0.21935114795707725,0.10418422294132813,-0.07365699567902648,0.09685084552061804,0.22389705818127673,-0.0483301039965176,-0.06982982544324018,0.23666702456754585,0.07011969589680564,0.15528086928211834
2025-08-31,0.323404729851782,0.06268939222244302,-0.07193444254912025,-0.20773419460221182,-0.10755286036553983,0.019354999711917755,-0.0016600291662812767,-0.06188072749592904,0.028044963844533533,0.16947196052847205
2025-09-30,0.08019647919511726,-0.2220731598669632,-0.1712258602234576,-0.025700078107401856,-0.08895501206574236,-0.03666324080953074,-0.07418030970780552,-0.12923385430745876,-0.19812130698629848,0.13993044730590967
2025-10-31,-0.008141679270140296,0.040041052575834214,0.15056581505846617,0.04691174129033926,0.18630370855990533,0.029402992551399724,-0.04597023410404495,0.07624563670392823,0.09550417671229282,-0.06535315495048481
2025-11-30,-0.08858300482726164,-0.010028521763831727,-0.054636664203243604,-0.007256383710480121,0.1851011595269768,-0.10099537155628002,-0.08075253340374976,0.07010194652818356,-0.00641258230589812,-0.012408288564195435
2025-12-31,0.15105576271963578,-0.006757323458123991,0.1513692311751867,-0.03796145241945541,0.06456041679515696,0.13374059658573179,0.011427327334584538,0.1054258494159442,0.14424123010835785,0.06619662196200278
2026-01-31,0.07167847151186134,-0.3223035029019387,0.1412029347678636,0.02867660833438766,0.058790758555443474,0.14547016933904364,0.04144702745859476,0.08055083131582723,0.03138321596522615,0.17792634171225477
2026-02-28,0.06701059417461144,0.11375420484382599,0.06600240918341058,-0.1340087741916022,0.09634635474451167,0.0075234002192740785,0.01776860405270598,0.16386425422842604,0.11231059147022647,-0.016008309272913464
2026-03-31,0.2852731937283543,0.012262951847822195,-0.22637088639044636,0.02631167266132088,-5.804229250005352e-05,-0.07717885977868816,-0.09166313309267601,-0.18207611503750845,-0.030725572865586852,0.08621596430997107
2026-04-30,0.10531830034401275,-0.18191969166749983,-0.3108381873618036,0.028232524186279303,-0.11255782125188693,-0.13550110499304732,0.04964018169364457,-0.24099737301357035,-0.20966696485345065,0.07164768334710654
2026-05-31,0.10880193659775912,-0.032846800510469155,-0.07549486454820686,0.1662688191139826,-0.04364979902739286,-0.14380644508422855,-0.15030569636365795,-0.07615656606353144,-0.06070882485719947,0.11376732725608482
2026-06-30,-0.4265015275433019,0.33732240355594056,0.3684656939709991,0.025219561494071167,0.29506560947339117,0.06885731122448688,0.0677223115971522,0.3770381342247062,0.3920093210729672,-0.054885708787484534
2026-07-31,-0.2144163039916098,-0.24523067304740612,-0.1569965291408059,-0.05579924080816713,-0.03455744318448139,-0.029080164834195926,0.08752391832701184,0.07085934546260367,-0.19541461612670438,0.02528342856477382
